Year,Month,Day,Data logger,Date,Toul
2013,9,4,Hobo,2013/9/4,20.947875
2013,9,5,Hobo,2013/9/5,22.62370833
2013,9,6,Hobo,2013/9/6,19.26545833
2013,9,7,Hobo,2013/9/7,15.969375
2013,9,8,Hobo,2013/9/8,15.927875
2013,9,9,Hobo,2013/9/9,16.28408333
2013,9,10,Hobo,2013/9/10,17.93654167
2013,9,11,Hobo,2013/9/11,14.76595833
2013,9,12,Hobo,2013/9/12,14.61504167
2013,9,13,Hobo,2013/9/13,18.59633333
2013,9,14,Hobo,2013/9/14,17.54466667
2013,9,15,Hobo,2013/9/15,13.96520833
2013,9,16,Hobo,2013/9/16,14.212875
2013,9,17,Hobo,2013/9/17,15.74725
2013,9,18,Hobo,2013/9/18,17.98254167
2013,9,19,Hobo,2013/9/19,15.20541667
2013,9,20,Hobo,2013/9/20,18.07183333
2013,9,21,Hobo,2013/9/21,15.02741667
2013,9,22,Hobo,2013/9/22,16.454
2013,9,23,Hobo,2013/9/23,18.17704167
2013,9,24,Hobo,2013/9/24,19.54933333
2013,9,25,Hobo,2013/9/25,20.221625
2013,9,26,Hobo,2013/9/26,22.65729167
2013,9,27,Hobo,2013/9/27,22.20933333
2013,9,28,Hobo,2013/9/28,21.003625
2013,9,29,Hobo,2013/9/29,18.51179167
2013,9,30,Hobo,2013/9/30,18.6705
2013,10,1,Hobo,2013/10/1,19.36291667
2013,10,2,Hobo,2013/10/2,21.44429167
2013,10,3,Hobo,2013/10/3,20.876
2013,10,4,Hobo,2013/10/4,18.43770833
2013,10,5,Hobo,2013/10/5,16.76479167
2013,10,6,Hobo,2013/10/6,14.756375
2013,10,7,Hobo,2013/10/7,13.782875
2013,10,8,Hobo,2013/10/8,14.1105
2013,10,9,Hobo,2013/10/9,16.30195833
2013,10,10,Hobo,2013/10/10,12.54316667
2013,10,11,Hobo,2013/10/11,7.116458333
2013,10,12,Hobo,2013/10/12,10.96133333
2013,10,13,Hobo,2013/10/13,13.27445833
2013,10,14,Hobo,2013/10/14,14.97325
2013,10,15,Hobo,2013/10/15,16.50829167
2013,10,16,Hobo,2013/10/16,18.03866667
2013,10,17,Hobo,2013/10/17,14.50254167
2013,10,18,Hobo,2013/10/18,17.12229167
2013,10,19,Hobo,2013/10/19,18.067875
2013,10,20,Hobo,2013/10/20,18.35166667
2013,10,21,Hobo,2013/10/21,17.392125
2013,10,22,Hobo,2013/10/22,17.83975
2013,10,23,Hobo,2013/10/23,16.93375
2013,10,24,Hobo,2013/10/24,16.62783333
2013,10,25,Hobo,2013/10/25,18.86366667
2013,10,26,Hobo,2013/10/26,17.366375
2013,10,27,Hobo,2013/10/27,15.17825
2013,10,28,Hobo,2013/10/28,13.859125
2013,10,29,Hobo,2013/10/29,11.7355
2013,10,30,Hobo,2013/10/30,8.283083333
2013,10,31,Hobo,2013/10/31,6.944625
2013,11,1,Hobo,2013/11/1,10.39675
2013,11,2,Hobo,2013/11/2,16.497375
2013,11,3,Hobo,2013/11/3,13.34566667
2013,11,4,Hobo,2013/11/4,13.03141667
2013,11,5,Hobo,2013/11/5,15.08504167
2013,11,6,Hobo,2013/11/6,16.986125
2013,11,7,Hobo,2013/11/7,15.83220833
2013,11,8,Hobo,2013/11/8,13.174125
2013,11,9,Hobo,2013/11/9,10.68208333
2013,11,10,Hobo,2013/11/10,14.10566667
2013,11,11,Hobo,2013/11/11,11.26570833
2013,11,12,Hobo,2013/11/12,14.050375
2013,11,13,Hobo,2013/11/13,12.76683333
2013,11,14,Hobo,2013/11/14,9.081833333
2013,11,15,Hobo,2013/11/15,7.027625
2013,11,16,Hobo,2013/11/16,5.958291667
2013,11,17,Hobo,2013/11/17,4.562416667
2013,11,18,Hobo,2013/11/18,7.278458333
2013,11,19,Hobo,2013/11/19,6.01775
2013,11,20,Hobo,2013/11/20,4.029458333
2013,11,21,Hobo,2013/11/21,7.173208333
2013,11,22,Hobo,2013/11/22,4.420083333
2013,11,23,Hobo,2013/11/23,5.6595
2013,11,24,Hobo,2013/11/24,6.538625
2013,11,25,Hobo,2013/11/25,6.47675
2013,11,26,Hobo,2013/11/26,3.914416667
2013,11,27,Hobo,2013/11/27,1.485375
2013,11,28,Hobo,2013/11/28,-0.339375
2013,11,29,Hobo,2013/11/29,3.417958333
2013,11,30,Hobo,2013/11/30,6.604583333
2013,12,1,Hobo,2013/12/1,3.345791667
2013,12,2,Hobo,2013/12/2,1.505666667
2013,12,3,Hobo,2013/12/3,0.682625
2013,12,4,Hobo,2013/12/4,1.683375
2013,12,5,Hobo,2013/12/5,1.17825
2013,12,6,Hobo,2013/12/6,5.755666667
2013,12,7,Hobo,2013/12/7,2.899958333
2013,12,8,Hobo,2013/12/8,-0.583833333
2013,12,9,Hobo,2013/12/9,1.122125
2013,12,10,Hobo,2013/12/10,2.740708333
2013,12,11,Hobo,2013/12/11,6.313083333
2013,12,12,Hobo,2013/12/12,5.102541667
2013,12,13,Hobo,2013/12/13,4.059916667
2013,12,14,Hobo,2013/12/14,6.889958333
2013,12,15,Hobo,2013/12/15,3.864375
2013,12,16,Hobo,2013/12/16,7.202708333
2013,12,17,Hobo,2013/12/17,5.744458333
2013,12,18,Hobo,2013/12/18,8.505291667
2013,12,19,Hobo,2013/12/19,9.794791667
2013,12,20,Hobo,2013/12/20,5.421208333
2013,12,21,Hobo,2013/12/21,2.085541667
2013,12,22,Hobo,2013/12/22,6.169708333
2013,12,23,Hobo,2013/12/23,8.580083333
2013,12,24,Hobo,2013/12/24,10.67025
2013,12,25,Hobo,2013/12/25,10.015
2013,12,26,Hobo,2013/12/26,6.7035
2013,12,27,Hobo,2013/12/27,11.94345833
2013,12,28,Hobo,2013/12/28,9.62875
2013,12,29,Hobo,2013/12/29,6.557708333
2013,12,30,Hobo,2013/12/30,4.615583333
2013,12,31,Hobo,2013/12/31,6.927666667
2014,1,1,CIMEL 516,2014/1/1,9.9
2014,1,2,CIMEL 516,2014/1/2,11.6
2014,1,3,CIMEL 516,2014/1/3,10.9
2014,1,4,CIMEL 516,2014/1/4,9.9
2014,1,5,CIMEL 516,2014/1/5,8.4
2014,1,6,CIMEL 516,2014/1/6,11.6
2014,1,7,CIMEL 516,2014/1/7,13.4
2014,1,8,CIMEL 516,2014/1/8,12.3
2014,1,9,CIMEL 516,2014/1/9,9.8
2014,1,10,CIMEL 516,2014/1/10,7.2
2014,1,11,CIMEL 516,2014/1/11,8.9
2014,1,12,CIMEL 516,2014/1/12,9.7
2014,1,13,CIMEL 516,2014/1/13,9.1
2014,1,14,CIMEL 516,2014/1/14,7
2014,1,15,CIMEL 516,2014/1/15,8.3
2014,1,16,CIMEL 516,2014/1/16,9.2
2014,1,17,CIMEL 516,2014/1/17,5.9
2014,1,18,CIMEL 516,2014/1/18,7.3
2014,1,19,CIMEL 516,2014/1/19,6.4
2014,1,20,CIMEL 516,2014/1/20,5.2
2014,1,21,CIMEL 516,2014/1/21,4.3
2014,1,22,CIMEL 516,2014/1/22,6.9
2014,1,23,CIMEL 516,2014/1/23,6.4
2014,1,24,CIMEL 516,2014/1/24,10.9
2014,1,25,CIMEL 516,2014/1/25,11.6
2014,1,26,CIMEL 516,2014/1/26,11.5
2014,1,27,CIMEL 516,2014/1/27,6.8
2014,1,28,CIMEL 516,2014/1/28,6.4
2014,1,29,CIMEL 516,2014/1/29,6.9
2014,1,30,CIMEL 516,2014/1/30,5.9
2014,1,31,CIMEL 516,2014/1/31,6.8
2014,2,1,CIMEL 516,2014/2/1,7.3
2014,2,2,CIMEL 516,2014/2/2,5.8
2014,2,3,CIMEL 516,2014/2/3,6
2014,2,4,CIMEL 516,2014/2/4,8.3
2014,2,5,CIMEL 516,2014/2/5,8.2
2014,2,6,CIMEL 516,2014/2/6,10.9
2014,2,7,CIMEL 516,2014/2/7,10.2
2014,2,8,CIMEL 516,2014/2/8,8.7
2014,2,9,CIMEL 516,2014/2/9,8.3
2014,2,10,CIMEL 516,2014/2/10,8.2
2014,2,11,CIMEL 516,2014/2/11,6.3
2014,2,12,CIMEL 516,2014/2/12,8.8
2014,2,13,CIMEL 516,2014/2/13,11
2014,2,14,CIMEL 516,2014/2/14,11.4
2014,2,15,CIMEL 516,2014/2/15,8.8
2014,2,16,CIMEL 516,2014/2/16,7.4
2014,2,17,CIMEL 516,2014/2/17,7.3
2014,2,18,CIMEL 516,2014/2/18,7.9
2014,2,19,CIMEL 516,2014/2/19,8.2
2014,2,20,CIMEL 516,2014/2/20,10.2
2014,2,21,CIMEL 516,2014/2/21,7.9
2014,2,22,CIMEL 516,2014/2/22,8.2
2014,2,23,CIMEL 516,2014/2/23,7.6
2014,2,24,CIMEL 516,2014/2/24,11.5
2014,2,25,CIMEL 516,2014/2/25,8.7
2014,2,26,CIMEL 516,2014/2/26,6.9
2014,2,27,CIMEL 516,2014/2/27,8.4
2014,2,28,CIMEL 516,2014/2/28,8.3
2014,3,1,CIMEL 516,2014/3/1,6.4
2014,3,2,CIMEL 516,2014/3/2,6.7
2014,3,3,CIMEL 516,2014/3/3,7.3
2014,3,4,CIMEL 516,2014/3/4,8.8
2014,3,5,CIMEL 516,2014/3/5,9.6
2014,3,6,CIMEL 516,2014/3/6,7.3
2014,3,7,CIMEL 516,2014/3/7,7.9
2014,3,8,CIMEL 516,2014/3/8,8.9
2014,3,9,CIMEL 516,2014/3/9,11.5
2014,3,10,CIMEL 516,2014/3/10,10.6
2014,3,11,CIMEL 516,2014/3/11,10.3
2014,3,12,CIMEL 516,2014/3/12,10.1
2014,3,13,CIMEL 516,2014/3/13,10.5
2014,3,14,CIMEL 516,2014/3/14,10.8
2014,3,15,CIMEL 516,2014/3/15,8.6
2014,3,16,CIMEL 516,2014/3/16,10.7
2014,3,17,CIMEL 516,2014/3/17,10.3
2014,3,18,CIMEL 516,2014/3/18,10.5
2014,3,19,CIMEL 516,2014/3/19,11.5
2014,3,20,CIMEL 516,2014/3/20,12.2
2014,3,21,CIMEL 516,2014/3/21,12.7
2014,3,22,CIMEL 516,2014/3/22,9.4
2014,3,23,CIMEL 516,2014/3/23,7.7
2014,3,24,CIMEL 516,2014/3/24,7.7
2014,3,25,CIMEL 516,2014/3/25,8.2
2014,3,26,CIMEL 516,2014/3/26,7.7
2014,3,27,CIMEL 516,2014/3/27,6.7
2014,3,28,CIMEL 516,2014/3/28,11.1
2014,3,29,CIMEL 516,2014/3/29,13.3
2014,3,30,CIMEL 516,2014/3/30,12.9
2014,3,31,CIMEL 516,2014/3/31,15.4
2014,4,1,CIMEL 516,2014/4/1,16.1
2014,4,2,CIMEL 516,2014/4/2,15
2014,4,3,CIMEL 516,2014/4/3,12
2014,4,4,CIMEL 516,2014/4/4,11.8
2014,4,5,CIMEL 516,2014/4/5,12.6
2014,4,6,CIMEL 516,2014/4/6,16.1
2014,4,7,CIMEL 516,2014/4/7,17.3
2014,4,8,CIMEL 516,2014/4/8,13.4
2014,4,9,CIMEL 516,2014/4/9,11.4
2014,4,10,CIMEL 516,2014/4/10,14
2014,4,11,CIMEL 516,2014/4/11,15.1
2014,4,12,CIMEL 516,2014/4/12,15.4
2014,4,13,CIMEL 516,2014/4/13,14.4
2014,4,14,CIMEL 516,2014/4/14,14.7
2014,4,15,CIMEL 516,2014/4/15,15.3
2014,4,16,CIMEL 516,2014/4/16,14.2
2014,4,17,CIMEL 516,2014/4/17,12.9
2014,4,18,CIMEL 516,2014/4/18,12.8
2014,4,19,CIMEL 516,2014/4/19,12.1
2014,4,20,CIMEL 516,2014/4/20,10.4
2014,4,21,CIMEL 516,2014/4/21,12.9
2014,4,22,CIMEL 516,2014/4/22,13.1
2014,4,23,CIMEL 516,2014/4/23,13.5
2014,4,24,CIMEL 516,2014/4/24,10.6
2014,4,25,CIMEL 516,2014/4/25,11.9
2014,4,26,CIMEL 516,2014/4/26,11.6
2014,4,27,CIMEL 516,2014/4/27,12
2014,4,28,CIMEL 516,2014/4/28,12.6
2014,4,29,CIMEL 516,2014/4/29,13
2014,4,30,CIMEL 516,2014/4/30,14.2
2014,5,1,CIMEL 516,2014/5/1,13.7
2014,5,2,CIMEL 516,2014/5/2,13.2
2014,5,3,CIMEL 516,2014/5/3,12.4
2014,5,4,CIMEL 516,2014/5/4,11.5
2014,5,5,CIMEL 516,2014/5/5,15.3
2014,5,6,CIMEL 516,2014/5/6,15.5
2014,5,7,CIMEL 516,2014/5/7,16.2
2014,5,8,CIMEL 516,2014/5/8,15
2014,5,9,CIMEL 516,2014/5/9,15.7
2014,5,10,CIMEL 516,2014/5/10,15.8
2014,5,11,CIMEL 516,2014/5/11,14.5
2014,5,12,CIMEL 516,2014/5/12,11.4
2014,5,13,CIMEL 516,2014/5/13,11.1
2014,5,14,CIMEL 516,2014/5/14,12.6
2014,5,15,CIMEL 516,2014/5/15,14
2014,5,16,CIMEL 516,2014/5/16,15.6
2014,5,17,CIMEL 516,2014/5/17,17.1
2014,5,18,CIMEL 516,2014/5/18,17.7
2014,5,19,CIMEL 516,2014/5/19,19.4
2014,5,20,CIMEL 516,2014/5/20,14.6
2014,5,21,CIMEL 516,2014/5/21,16.3
2014,5,22,CIMEL 516,2014/5/22,15.4
2014,5,23,CIMEL 516,2014/5/23,11.8
2014,5,24,CIMEL 516,2014/5/24,14.6
2014,5,25,CIMEL 516,2014/5/25,14.6
2014,5,26,CIMEL 516,2014/5/26,13
2014,5,27,CIMEL 516,2014/5/27,13.5
2014,5,28,CIMEL 516,2014/5/28,12.6
2014,5,29,CIMEL 516,2014/5/29,15.7
2014,5,30,CIMEL 516,2014/5/30,15.3
2014,5,31,CIMEL 516,2014/5/31,16.4
2014,6,1,CIMEL 516,2014/6/1,16.3
2014,6,2,CIMEL 516,2014/6/2,16.3
2014,6,3,CIMEL 516,2014/6/3,15.8
2014,6,4,CIMEL 516,2014/6/4,15.4
2014,6,5,CIMEL 516,2014/6/5,16.8
2014,6,6,CIMEL 516,2014/6/6,22.3
2014,6,7,CIMEL 516,2014/6/7,22.5
2014,6,8,CIMEL 516,2014/6/8,23.6
2014,6,9,CIMEL 516,2014/6/9,21.5
2014,6,10,CIMEL 516,2014/6/10,19.8
2014,6,11,CIMEL 516,2014/6/11,20.5
2014,6,12,CIMEL 516,2014/6/12,23.9
2014,6,13,CIMEL 516,2014/6/13,24
2014,6,14,CIMEL 516,2014/6/14,20.3
2014,6,15,CIMEL 516,2014/6/15,19.6
2014,6,16,CIMEL 516,2014/6/16,20.5
2014,6,17,CIMEL 516,2014/6/17,19.4
2014,6,18,CIMEL 516,2014/6/18,19.4
2014,6,19,CIMEL 516,2014/6/19,20.6
2014,6,20,CIMEL 516,2014/6/20,22.8
2014,6,21,CIMEL 516,2014/6/21,23.9
2014,6,22,CIMEL 516,2014/6/22,23.7
2014,6,23,CIMEL 516,2014/6/23,21.6
2014,6,24,CIMEL 516,2014/6/24,21.3
2014,6,25,CIMEL 516,2014/6/25,21.7
2014,6,26,CIMEL 516,2014/6/26,19.9
2014,6,27,CIMEL 516,2014/6/27,19.9
2014,6,28,CIMEL 516,2014/6/28,19.7
2014,6,29,CIMEL 516,2014/6/29,17
2014,6,30,CIMEL 516,2014/6/30,17.6
2014,7,1,CIMEL 516,2014/7/1,19.1
2014,7,2,CIMEL 516,2014/7/2,21.4
2014,7,3,CIMEL 516,2014/7/3,21.7
2014,7,4,CIMEL 516,2014/7/4,20.3
2014,7,5,CIMEL 516,2014/7/5,21.7
2014,7,6,CIMEL 516,2014/7/6,18.9
2014,7,7,CIMEL 516,2014/7/7,17.4
2014,7,8,CIMEL 516,2014/7/8,18.1
2014,7,9,CIMEL 516,2014/7/9,17.6
2014,7,10,CIMEL 516,2014/7/10,17.4
2014,7,11,CIMEL 516,2014/7/11,18.6
2014,7,12,CIMEL 516,2014/7/12,19.1
2014,7,13,CIMEL 516,2014/7/13,18
2014,7,14,CIMEL 516,2014/7/14,19.5
2014,7,15,CIMEL 516,2014/7/15,20.1
2014,7,16,CIMEL 516,2014/7/16,23.3
2014,7,17,CIMEL 516,2014/7/17,26.1
2014,7,18,CIMEL 516,2014/7/18,23
2014,7,19,CIMEL 516,2014/7/19,22.8
2014,7,20,CIMEL 516,2014/7/20,18.9
2014,7,21,CIMEL 516,2014/7/21,20
2014,7,22,CIMEL 516,2014/7/22,20.7
2014,7,23,CIMEL 516,2014/7/23,22.9
2014,7,24,CIMEL 516,2014/7/24,23.4
2014,7,25,CIMEL 516,2014/7/25,21.4
2014,7,26,CIMEL 516,2014/7/26,22.7
2014,7,27,CIMEL 516,2014/7/27,22.2
2014,7,28,CIMEL 516,2014/7/28,18.6
2014,7,29,CIMEL 516,2014/7/29,18.3
2014,7,30,CIMEL 516,2014/7/30,21.3
2014,7,31,CIMEL 516,2014/7/31,21
2014,8,1,CIMEL 516,2014/8/1,20
2014,8,2,CIMEL 516,2014/8/2,20.5
2014,8,3,CIMEL 516,2014/8/3,20.6
2014,8,4,CIMEL 516,2014/8/4,20.3
2014,8,5,CIMEL 516,2014/8/5,19.6
2014,8,6,CIMEL 516,2014/8/6,19.9
2014,8,7,CIMEL 516,2014/8/7,21.5
2014,8,8,CIMEL 516,2014/8/8,21.5
2014,8,9,CIMEL 516,2014/8/9,21.1
2014,8,10,CIMEL 516,2014/8/10,22.5
2014,8,11,CIMEL 516,2014/8/11,19.5
2014,8,12,CIMEL 516,2014/8/12,19.5
2014,8,13,CIMEL 516,2014/8/13,18.2
2014,8,14,CIMEL 516,2014/8/14,17.3
2014,8,15,CIMEL 516,2014/8/15,16.6
2014,8,16,CIMEL 516,2014/8/16,16.8
2014,8,17,CIMEL 516,2014/8/17,16.9
2014,8,18,CIMEL 516,2014/8/18,17.8
2014,8,19,CIMEL 516,2014/8/19,17.5
2014,8,20,CIMEL 516,2014/8/20,15.8
2014,8,21,CIMEL 516,2014/8/21,15.7
2014,8,22,CIMEL 516,2014/8/22,16
2014,8,23,CIMEL 516,2014/8/23,16.4
2014,8,24,CIMEL 516,2014/8/24,17.1
2014,8,25,CIMEL 516,2014/8/25,21.2
2014,8,26,CIMEL 516,2014/8/26,19
2014,8,27,CIMEL 516,2014/8/27,20.5
2014,8,28,CIMEL 516,2014/8/28,21.7
2014,8,29,CIMEL 516,2014/8/29,19.7
2014,8,30,CIMEL 516,2014/8/30,18.9
2014,8,31,CIMEL 516,2014/8/31,18
2014,9,1,CIMEL 516,2014/9/1,18.1
2014,9,2,CIMEL 516,2014/9/2,18.8
2014,9,3,CIMEL 516,2014/9/3,18
2014,9,4,CIMEL 516,2014/9/4,18.5
2014,9,5,CIMEL 516,2014/9/5,19
2014,9,6,CIMEL 516,2014/9/6,20
2014,9,7,CIMEL 516,2014/9/7,21.8
2014,9,8,CIMEL 516,2014/9/8,21
2014,9,9,CIMEL 516,2014/9/9,20.7
2014,9,10,CIMEL 516,2014/9/10,21.2
2014,9,11,CIMEL 516,2014/9/11,19.2
2014,9,12,CIMEL 516,2014/9/12,17.1
2014,9,13,CIMEL 516,2014/9/13,16.8
2014,9,14,CIMEL 516,2014/9/14,17.7
2014,9,15,CIMEL 516,2014/9/15,19.4
2014,9,16,CIMEL 516,2014/9/16,21.8
2014,9,17,CIMEL 516,2014/9/17,22.8
2014,9,18,CIMEL 516,2014/9/18,21.5
2014,9,19,CIMEL 516,2014/9/19,22.9
2014,9,20,CIMEL 516,2014/9/20,21.7
2014,9,21,CIMEL 516,2014/9/21,19.8
2014,9,22,CIMEL 516,2014/9/22,18.4
2014,9,23,CIMEL 516,2014/9/23,14.1
2014,9,24,CIMEL 516,2014/9/24,13.8
2014,9,25,CIMEL 516,2014/9/25,14
2014,9,26,CIMEL 516,2014/9/26,13.5
2014,9,27,CIMEL 516,2014/9/27,15.4
2014,9,28,CIMEL 516,2014/9/28,19.1
2014,9,29,CIMEL 516,2014/9/29,20.1
2014,9,30,CIMEL 516,2014/9/30,18.3
2014,10,1,CIMEL 516,2014/10/1,16.5
2014,10,2,CIMEL 516,2014/10/2,16.4
2014,10,3,CIMEL 516,2014/10/3,15.4
2014,10,4,CIMEL 516,2014/10/4,16.4
2014,10,5,CIMEL 516,2014/10/5,11.9
2014,10,6,CIMEL 516,2014/10/6,14.2
2014,10,7,CIMEL 516,2014/10/7,17.4
2014,10,8,CIMEL 516,2014/10/8,20.1
2014,10,9,CIMEL 516,2014/10/9,16.7
2014,10,10,CIMEL 516,2014/10/10,15.7
2014,10,11,CIMEL 516,2014/10/11,15.6
2014,10,12,CIMEL 516,2014/10/12,18.3
2014,10,13,CIMEL 516,2014/10/13,14.8
2014,10,14,CIMEL 516,2014/10/14,15.2
2014,10,15,CIMEL 516,2014/10/15,15.9
2014,10,16,CIMEL 516,2014/10/16,18.4
2014,10,17,CIMEL 516,2014/10/17,19.6
2014,10,18,CIMEL 516,2014/10/18,20.4
2014,10,19,CIMEL 516,2014/10/19,20
2014,10,20,CIMEL 516,2014/10/20,18.3
2014,10,21,CIMEL 516,2014/10/21,18
2014,10,22,CIMEL 516,2014/10/22,10.4
2014,10,23,CIMEL 516,2014/10/23,9
2014,10,24,CIMEL 516,2014/10/24,11.2
2014,10,25,CIMEL 516,2014/10/25,12.3
2014,10,26,CIMEL 516,2014/10/26,13.1
2014,10,27,CIMEL 516,2014/10/27,13.4
2014,10,28,CIMEL 516,2014/10/28,15.5
2014,10,29,CIMEL 516,2014/10/29,14.4
2014,10,30,CIMEL 516,2014/10/30,14.8
2014,10,31,CIMEL 516,2014/10/31,17
2014,11,1,CIMEL 516,2014/11/1,15.5
2014,11,2,CIMEL 516,2014/11/2,14.4
2014,11,3,CIMEL 516,2014/11/3,14.4
2014,11,4,CIMEL 516,2014/11/4,10.1
2014,11,5,CIMEL 516,2014/11/5,7.6
2014,11,6,CIMEL 516,2014/11/6,9.2
2014,11,7,CIMEL 516,2014/11/7,12
2014,11,8,CIMEL 516,2014/11/8,11.1
2014,11,9,CIMEL 516,2014/11/9,10.7
2014,11,10,CIMEL 516,2014/11/10,10.1
2014,11,11,CIMEL 516,2014/11/11,9.8
2014,11,12,CIMEL 516,2014/11/12,10.6
2014,11,13,CIMEL 516,2014/11/13,12.5
2014,11,14,CIMEL 516,2014/11/14,12.9
2014,11,15,CIMEL 516,2014/11/15,11.4
2014,11,16,CIMEL 516,2014/11/16,9.9
2014,11,17,CIMEL 516,2014/11/17,10.6
2014,11,18,CIMEL 516,2014/11/18,10.2
2014,11,19,CIMEL 516,2014/11/19,10.1
2014,11,20,CIMEL 516,2014/11/20,12.2
2014,11,21,CIMEL 516,2014/11/21,13.7
2014,11,22,CIMEL 516,2014/11/22,14.4
2014,11,23,CIMEL 516,2014/11/23,16.5
2014,11,24,CIMEL 516,2014/11/24,15.2
2014,11,25,CIMEL 516,2014/11/25,14.5
2014,11,26,CIMEL 516,2014/11/26,12.2
2014,11,27,CIMEL 516,2014/11/27,10.6
2014,11,28,CIMEL 516,2014/11/28,16.1
2014,11,29,CIMEL 516,2014/11/29,16.7
2014,11,30,CIMEL 516,2014/11/30,14
2014,12,1,CIMEL 516,2014/12/1,8
2014,12,2,CIMEL 516,2014/12/2,5.6
2014,12,3,CIMEL 516,2014/12/3,5.6
2014,12,4,CIMEL 516,2014/12/4,5.2
2014,12,5,CIMEL 516,2014/12/5,6.2
2014,12,6,CIMEL 516,2014/12/6,4.6
2014,12,7,CIMEL 516,2014/12/7,4.1
2014,12,8,CIMEL 516,2014/12/8,7.3
2014,12,9,CIMEL 516,2014/12/9,2.9
2014,12,10,CIMEL 516,2014/12/10,7.5
2014,12,11,CIMEL 516,2014/12/11,9.9
2014,12,12,CIMEL 516,2014/12/12,8.5
2014,12,13,CIMEL 516,2014/12/13,7
2014,12,14,CIMEL 516,2014/12/14,7.4
2014,12,15,CIMEL 516,2014/12/15,8
2014,12,16,CIMEL 516,2014/12/16,8.9
2014,12,17,CIMEL 516,2014/12/17,11
2014,12,18,CIMEL 516,2014/12/18,12.4
2014,12,19,CIMEL 516,2014/12/19,11.6
2014,12,20,CIMEL 516,2014/12/20,10.7
2014,12,21,CIMEL 516,2014/12/21,3.4
2014,12,22,CIMEL 516,2014/12/22,1
2014,12,23,CIMEL 516,2014/12/23,1.8
2014,12,24,CIMEL 516,2014/12/24,6.3
2014,12,25,CIMEL 516,2014/12/25,7.6
2014,12,26,CIMEL 516,2014/12/26,6.4
2014,12,27,CIMEL 516,2014/12/27,9.3
2014,12,28,CIMEL 516,2014/12/28,3.6
2014,12,29,CIMEL 516,2014/12/29,-1
2014,12,30,CIMEL 516,2014/12/30,-0.4
2014,12,31,CIMEL 516,2014/12/31,-1.4
2015,1,1,CIMEL 516,2015/1/1,-2.6
2015,1,2,CIMEL 516,2015/1/2,0
2015,1,3,CIMEL 516,2015/1/3,8.1
2015,1,4,CIMEL 516,2015/1/4,11
2015,1,5,CIMEL 516,2015/1/5,3.4
2015,1,6,CIMEL 516,2015/1/6,6.6
2015,1,7,CIMEL 516,2015/1/7,6.1
2015,1,8,CIMEL 516,2015/1/8,6.8
2015,1,9,CIMEL 516,2015/1/9,12.2
2015,1,10,CIMEL 516,2015/1/10,12.3
2015,1,11,CIMEL 516,2015/1/11,7.8
2015,1,12,CIMEL 516,2015/1/12,4.8
2015,1,13,CIMEL 516,2015/1/13,9
2015,1,14,CIMEL 516,2015/1/14,9.1
2015,1,15,CIMEL 516,2015/1/15,9
2015,1,16,CIMEL 516,2015/1/16,6.7
2015,1,17,CIMEL 516,2015/1/17,4.5
2015,1,18,CIMEL 516,2015/1/18,5
2015,1,19,CIMEL 516,2015/1/19,4.6
2015,1,20,CIMEL 516,2015/1/20,-0.2
2015,1,21,CIMEL 516,2015/1/21,3.3
2015,1,22,CIMEL 516,2015/1/22,4.5
2015,1,23,CIMEL 516,2015/1/23,0
2015,1,24,CIMEL 516,2015/1/24,0.2
2015,1,25,CIMEL 516,2015/1/25,0.6
2015,1,26,CIMEL 516,2015/1/26,2.4
2015,1,27,CIMEL 516,2015/1/27,6.7
2015,1,28,CIMEL 516,2015/1/28,8
2015,1,29,CIMEL 516,2015/1/29,9.8
2015,1,30,CIMEL 516,2015/1/30,6.9
2015,1,31,CIMEL 516,2015/1/31,4.7
2015,2,1,CIMEL 516,2015/2/1,4.2
2015,2,2,CIMEL 516,2015/2/2,4.4
2015,2,3,CIMEL 516,2015/2/3,2
2015,2,4,CIMEL 516,2015/2/4,1.2
2015,2,5,CIMEL 516,2015/2/5,1.9
2015,2,6,CIMEL 516,2015/2/6,0.5
2015,2,7,CIMEL 516,2015/2/7,2
2015,2,8,CIMEL 516,2015/2/8,2.7
2015,2,9,CIMEL 516,2015/2/9,3.3
2015,2,10,CIMEL 516,2015/2/10,1.8
2015,2,11,CIMEL 516,2015/2/11,4
2015,2,12,CIMEL 516,2015/2/12,5.9
2015,2,13,CIMEL 516,2015/2/13,8
2015,2,14,CIMEL 516,2015/2/14,9.3
2015,2,15,CIMEL 516,2015/2/15,7.6
2015,2,16,CIMEL 516,2015/2/16,6
2015,2,17,CIMEL 516,2015/2/17,7.9
2015,2,18,CIMEL 516,2015/2/18,6.9
2015,2,19,CIMEL 516,2015/2/19,5.9
2015,2,20,CIMEL 516,2015/2/20,6.9
2015,2,21,CIMEL 516,2015/2/21,6.6
2015,2,22,CIMEL 516,2015/2/22,5.8
2015,2,23,CIMEL 516,2015/2/23,10.2
2015,2,24,CIMEL 516,2015/2/24,6.4
2015,2,25,CIMEL 516,2015/2/25,8.3
2015,2,26,CIMEL 516,2015/2/26,11.2
2015,2,27,CIMEL 516,2015/2/27,7.6
2015,2,28,CIMEL 516,2015/2/28,7
2015,3,1,CIMEL 516,2015/3/1,12.8
2015,3,2,CIMEL 516,2015/3/2,11.7
2015,3,3,CIMEL 516,2015/3/3,10
2015,3,4,CIMEL 516,2015/3/4,7.6
