Dispositif,Year,SiteName,Valley,Prove,BlockCG,ID,Mother,LU,LC,GS,Elevation
Toulenne,2014,Gabas,Ossau,O12,4_Toulenne,O12Q2-5 B4,O12fam2,106.8181818,281.5,174.6818182,1200
Toulenne,2014,Gabas,Ossau,O12,4_Toulenne,O12Q2-3 B4,O12fam2,106.1111111,NA,NA,1200
Toulenne,2014,Gabas,Ossau,O12,4_Toulenne,O12Q2-1 B4,O12fam2,101.7037037,267.125,165.4212963,1200
Toulenne,2014,Gabas,Ossau,O12,4_Toulenne,O12Q22-13 B4,O12fam22,108.9705882,NA,NA,1200
Toulenne,2014,Gabas,Ossau,O12,4_Toulenne,O12Q22-12 B4,O12fam22,108.3333333,284.3333333,176,1200
Toulenne,2014,Gabas,Ossau,O12,4_Toulenne,O12Q22-11 B4,O12fam22,113.3157895,NA,NA,1200
Toulenne,2014,Gabas,Ossau,O12,4_Toulenne,O12Q22-10 B4,O12fam22,105,NA,NA,1200
Toulenne,2014,Gabas,Ossau,O12,4_Toulenne,O12Q22-8 B4,O12fam22,113.1111111,NA,NA,1200
Toulenne,2014,Gabas,Ossau,O12,4_Toulenne,O12Q22-7 B4,O12fam22,108.90625,NA,NA,1200
Toulenne,2014,Gabas,Ossau,O12,4_Toulenne,O12Q22-4 B4,O12fam22,108.1578947,288,179.8421053,1200
Toulenne,2014,Gabas,Ossau,O12,4_Toulenne,O12Q22-2 B4,O12fam22,107.5,285.4615385,177.9615385,1200
Toulenne,2014,Gabas,Ossau,O12,4_Toulenne,O12Q22-11 B3,O12fam22,107.0833333,285.4615385,178.3782051,1200
Toulenne,2014,Gabas,Ossau,O12,4_Toulenne,O12Q22-10 B3,O12fam22,112,310.3846154,198.3846154,1200
Toulenne,2014,Gabas,Ossau,O12,4_Toulenne,O12Q22-8 B3,O12fam22,108.3333333,281.5,173.1666667,1200
Toulenne,2014,Gabas,Ossau,O12,4_Toulenne,O12Q22-6 B3,O12fam22,108.2051282,275.5,167.2948718,1200
Toulenne,2014,Gabas,Ossau,O12,4_Toulenne,O12Q22-3 B3,O12fam22,108.7037037,NA,NA,1200
Toulenne,2014,Gabas,Ossau,O12,4_Toulenne,O12Q22-2 B3,O12fam22,101.1578947,NA,NA,1200
Toulenne,2014,Peguere,Luz,L16,2_Toulenne,L16Q17-4 B2,L16fam17,108.2051282,271.4615385,163.2564103,1600
Toulenne,2014,Gedre_bas,Luz,L12,2_Toulenne,L12Q10-7 B2,L12fam10,105.625,328,222.375,1200
Toulenne,2014,Gedre_bas,Luz,L12,2_Toulenne,L12Q10-6 B2,L12fam10,106.3157895,320.3333333,214.0175439,1200
Toulenne,2014,Josbaig,Ossau,O1,2_Toulenne,O1Q31-4 B2,O1fam31,101.8135593,281.5,179.6864407,100
Toulenne,2014,Josbaig,Ossau,O1,2_Toulenne,O1Q31-3 B2,O1fam31,105,NA,NA,100
Toulenne,2014,Ibos,Luz,L3,2_Toulenne,L3Q50-9 B2,L3fam50,107.5,278.4615385,170.9615385,300
Toulenne,2014,Ibos,Luz,L3,2_Toulenne,L3Q50-8 B2,L3fam50,107.6666667,299.4615385,191.7948718,300
Toulenne,2014,Gabas,Ossau,O12,2_Toulenne,O12Q3-1 B4,O12fam3,106.3157895,NA,NA,1200
Toulenne,2014,Gabas,Ossau,O12,1_Toulenne,O12Q23-1 B3,O12fam23,107.0833333,NA,NA,1200
Toulenne,2014,Gabas,Ossau,O12,1_Toulenne,O12Q23-6 B2,O12fam23,106.1111111,273.6666667,167.5555556,1200
Toulenne,2014,Bager,Ossau,O4,1_Toulenne,O4Q13-1 B1,O4fam13,107.9411765,NA,NA,400
Toulenne,2014,Josbaig,Ossau,O1,1_Toulenne,O1Q6-3 B3,O1fam6,107.5,NA,NA,100
Toulenne,2014,Ibos,Luz,L3,1_Toulenne,L3Q11-1 B2,L3fam11,101.90625,295,193.09375,300
Toulenne,2014,Le_Hourcq,Ossau,O8,1_Toulenne,O8Q10-3 B3,O8fam10,107.0833333,296,188.9166667,800
Toulenne,2014,Le_Hourcq,Ossau,O8,1_Toulenne,O8Q10-2 B3,O8fam10,101.90625,299.8571429,197.9508929,800
Toulenne,2014,Peguere,Luz,L16,2_Toulenne,L16Q17-5 B2,L16fam17,116.0454545,NA,NA,1600
Toulenne,2014,Peguere,Luz,L16,2_Toulenne,L16Q17-6 B2,L16fam17,113.3157895,295,181.6842105,1600
Toulenne,2014,Papillon,Luz,L8,2_Toulenne,L8Q37-1 B2,L8fam37,117,299.8571429,182.8571429,800
Toulenne,2014,Papillon,Luz,L8,2_Toulenne,L8Q37-2 B2,L8fam37,117.8333333,328,210.1666667,800
Toulenne,2014,Papillon,Luz,L8,2_Toulenne,L8Q37-1 B3,L8fam37,108.8135593,NA,NA,800
Toulenne,2014,Papillon,Luz,L8,2_Toulenne,L8Q37-2 B3,L8fam37,108.1578947,NA,NA,800
Toulenne,2014,Ibos,Luz,L3,2_Toulenne,L3Q49-2 B3,L3fam49,108.0555556,302.3333333,194.2777778,300
Toulenne,2014,Ibos,Luz,L3,2_Toulenne,L3Q49-3 B3,L3fam49,106.8181818,NA,NA,300
Toulenne,2014,Ibos,Luz,L3,2_Toulenne,L3Q49-4 B3,L3fam49,105,299.4615385,194.4615385,300
Toulenne,2014,Ibos,Luz,L3,2_Toulenne,L3Q49-5 B3,L3fam49,107.0833333,282.25,175.1666667,300
Toulenne,2014,Peguere,Luz,L16,2_Toulenne,L16Q15-7 B3,L16fam15,108.6,320.3333333,211.7333333,1600
Toulenne,2014,Peguere,Luz,L16,2_Toulenne,L16Q15-8 B3,L16fam15,113.1111111,292.8571429,179.7460317,1600
Toulenne,2014,Le_Hourcq,Ossau,O8,2_Toulenne,O8Q7-3 B3,O8fam7,108.0555556,NA,NA,800
Toulenne,2014,Le_Hourcq,Ossau,O8,2_Toulenne,O8Q7-4 B3,O8fam7,108.1578947,289.1428571,180.9849624,800
Toulenne,2014,Le_Hourcq,Ossau,O8,2_Toulenne,O8Q7-5 B3,O8fam7,110,277.2307692,167.2307692,800
Toulenne,2014,Le_Hourcq,Ossau,O8,2_Toulenne,O8Q7-6 B3,O8fam7,107.6666667,NA,NA,800
Toulenne,2014,Papillon,Luz,L8,2_Toulenne,L8Q11-5 B3,L8fam11,107.8125,320.3333333,212.5208333,800
Toulenne,2014,Papillon,Luz,L8,2_Toulenne,L8Q11-7 B2,L8fam11,115.1578947,NA,NA,800
Toulenne,2014,Papillon,Luz,L8,2_Toulenne,L8Q11-8 B2,L8fam11,106.1111111,275,168.8888889,800
Toulenne,2014,Peguere,Luz,L16,2_Toulenne,L16Q10-6 B3,L16fam10,108.5416667,NA,NA,1600
Toulenne,2014,Gabas,Ossau,O12,2_Toulenne,O12Q10-8 B2,O12fam10,106.3157895,292.8571429,186.5413534,1200
Toulenne,2014,Gabas,Ossau,O12,2_Toulenne,O12Q10-9 B2,O12fam10,106.3157895,NA,NA,1200
Toulenne,2014,Gabas,Ossau,O12,2_Toulenne,O12Q10-1 B3,O12fam10,106.3157895,302.3333333,196.0175439,1200
Toulenne,2014,Papillon,Luz,L8,2_Toulenne,L8Q7-9 B2,L8fam7,108.7931034,NA,NA,800
Toulenne,2014,Papillon,Luz,L8,2_Toulenne,L8Q7-1 B3,L8fam7,108.1578947,NA,NA,800
Toulenne,2014,Papillon,Luz,L8,2_Toulenne,L8Q7-2 B3,L8fam7,108.1578947,NA,NA,800
Toulenne,2014,Papillon,Luz,L8,2_Toulenne,L8Q7-3 B3,L8fam7,107.0833333,NA,NA,800
Toulenne,2014,Gabas,Ossau,O12,2_Toulenne,O12Q22-6 B2,O12fam22,108.1578947,NA,NA,1200
Toulenne,2014,Gabas,Ossau,O12,2_Toulenne,O12Q35-3 B3,O12fam35,114.0833333,NA,NA,1200
Toulenne,2014,Peguere,Luz,L16,4_Toulenne,L16Q19-3 B3,L16fam19,108.7931034,NA,NA,1600
Toulenne,2014,Peguere,Luz,L16,4_Toulenne,L16Q19-4 B3,L16fam19,108.1578947,288.3333333,180.1754386,1600
Toulenne,2014,Peguere,Luz,L16,4_Toulenne,L16Q19-5 B3,L16fam19,108.1578947,289.25,181.0921053,1600
Toulenne,2014,Peguere,Luz,L16,4_Toulenne,L16Q19-6 B3,L16fam19,112.625,292.8571429,180.2321429,1600
Toulenne,2014,Peguere,Luz,L16,4_Toulenne,L16Q19-7 B3,L16fam19,107.3076923,289,181.6923077,1600
Toulenne,2014,Peguere,Luz,L16,4_Toulenne,L16Q19-8 B3,L16fam19,114.0833333,NA,NA,1600
Toulenne,2014,Peguere,Luz,L16,4_Toulenne,L16Q19-12 B3,L16fam19,108.1578947,302.3333333,194.1754386,1600
Toulenne,2014,Peguere,Luz,L16,4_Toulenne,L16Q19-1 B4,L16fam19,108.7931034,281.5,172.7068966,1600
Toulenne,2014,Peguere,Luz,L16,4_Toulenne,L16Q19-2 B4,L16fam19,108.2051282,293.5555556,185.3504274,1600
Toulenne,2014,Peguere,Luz,L16,4_Toulenne,L16Q19-5 B4,L16fam19,110,NA,NA,1600
Toulenne,2014,Peguere,Luz,L16,4_Toulenne,L16Q19-6 B4,L16fam19,107.8125,285.8571429,178.0446429,1600
