ID,Design,Year,X,Y,Prove,SiteName,Species,Valley,Elevation,LU,LS,GS
L12Q31-2 B2,CG,2017,2,97,L12,Gedre_bas,Quercus,Luz,1200,105.17,302.3,197.13
L12Q4-4 B3,CG,2017,2,126,L12,Gedre_bas,Quercus,Luz,1200,103.36,289.1,185.74
L12Q4-5 B3,CG,2017,2,127,L12,Gedre_bas,Quercus,Luz,1200,106.77,287.4,180.63
L12Q4-6 B3,CG,2017,2,128,L12,Gedre_bas,Quercus,Luz,1200,103.9,290.9,187
O12Q6-4 B2,CG,2017,3,6,O12,Gabas,Quercus,Ossau,1200,103.15,310.8,207.65
O12Q6-6 B2,CG,2017,3,8,O12,Gabas,Quercus,Ossau,1200,103.06,279.8,176.74
O12Q38-5 B2,CG,2017,3,18,O12,Gabas,Quercus,Ossau,1200,91.68,279.4,187.72
O12Q2-6 B2,CG,2017,3,22,O12,Gabas,Quercus,Ossau,1200,102.67,267,164.33
O12Q2-1 B3,CG,2017,3,23,O12,Gabas,Quercus,Ossau,1200,99.68,270.3,170.62
O12Q2-10 B3,CG,2017,3,24,O12,Gabas,Quercus,Ossau,1200,102.27,273.6,171.33
L12Q23-1 B1,CG,2017,3,33,L12,Gedre_bas,Quercus,Luz,1200,104.68,275.9,171.22
L12Q23-2 B1,CG,2017,3,34,L12,Gedre_bas,Quercus,Luz,1200,106.92,278.7,171.78
L12Q23-3 B1,CG,2017,3,35,L12,Gedre_bas,Quercus,Luz,1200,101.46,275.9,174.44
O12Q10-3 B2,CG,2017,3,37,O12,Gabas,Quercus,Ossau,1200,102.06,271.7,169.64
O12Q10-4 B2,CG,2017,3,38,O12,Gabas,Quercus,Ossau,1200,100.89,270.4,169.51
L12Q4-7 B3,CG,2017,3,41,L12,Gedre_bas,Quercus,Luz,1200,106.59,291.4,184.81
L12Q4-8 B3,CG,2017,3,42,L12,Gedre_bas,Quercus,Luz,1200,108.19,302.5,194.31
L12Q4-9 B3,CG,2017,3,43,L12,Gedre_bas,Quercus,Luz,1200,108.49,303.6,195.11
L12Q4-1 B4,CG,2017,3,44,L12,Gedre_bas,Quercus,Luz,1200,103.84,292,188.16
L12Q4-2 B4,CG,2017,3,45,L12,Gedre_bas,Quercus,Luz,1200,105.21,NaN,NaN
L12Q26-6 B3,CG,2017,3,46,L12,Gedre_bas,Quercus,Luz,1200,115.86,270.1,154.24
L12Q26-1 B4,CG,2017,3,47,L12,Gedre_bas,Quercus,Luz,1200,98.82,275.9,177.08
L12Q8-2 B3,CG,2017,3,49,L12,Gedre_bas,Quercus,Luz,1200,103.84,NaN,NaN
L12Q8-4 B3,CG,2017,3,51,L12,Gedre_bas,Quercus,Luz,1200,109.55,276.5,166.95
L12Q8-5 B3,CG,2017,3,52,L12,Gedre_bas,Quercus,Luz,1200,114.14,276.2,162.06
O12Q24-2 B4,CG,2017,3,57,O12,Gabas,Quercus,Ossau,1200,96.92,284.1,187.18
O12Q23-7 B4,CG,2017,3,70,O12,Gabas,Quercus,Ossau,1200,100.93,280.7,179.77
L12Q10-4 B3,CG,2017,3,75,L12,Gedre_bas,Quercus,Luz,1200,109.19,287.7,178.51
L12Q10-5 B3,CG,2017,3,76,L12,Gedre_bas,Quercus,Luz,1200,103.13,303.8,200.67
L12Q10-6 B3,CG,2017,3,77,L12,Gedre_bas,Quercus,Luz,1200,108.08,286.4,178.32
L12Q10-7 B3,CG,2017,3,78,L12,Gedre_bas,Quercus,Luz,1200,104.33,288,183.67
L12Q10-9 B3,CG,2017,3,80,L12,Gedre_bas,Quercus,Luz,1200,106.7,280,173.3
L12Q10-3 B4,CG,2017,3,83,L12,Gedre_bas,Quercus,Luz,1200,102.04,296.8,194.76
L12Q10-5 B4,CG,2017,3,85,L12,Gedre_bas,Quercus,Luz,1200,112.08,298.4,186.32
L12Q10-8 B4,CG,2017,3,88,L12,Gedre_bas,Quercus,Luz,1200,104.6,303.8,199.2
L12Q10-9 B4,CG,2017,3,89,L12,Gedre_bas,Quercus,Luz,1200,103.65,283.2,179.55
L12Q10-10 B4,CG,2017,3,90,L12,Gedre_bas,Quercus,Luz,1200,109.92,287.2,177.28
O12Q30-12 B2,CG,2017,4,9,O12,Gabas,Quercus,Ossau,1200,95.12,273.3,178.18
O12Q30-2 B2,CG,2017,4,10,O12,Gabas,Quercus,Ossau,1200,96.77,270.5,173.73
O12Q30-3 B2,CG,2017,4,11,O12,Gabas,Quercus,Ossau,1200,102.74,267.4,164.66
O12Q21-10 B2,CG,2017,4,18,O12,Gabas,Quercus,Ossau,1200,106.63,272.2,165.57
L12Q11-2 B3,CG,2017,4,21,L12,Gedre_bas,Quercus,Luz,1200,106.77,275.9,169.13
L12Q11-4 B3,CG,2017,4,23,L12,Gedre_bas,Quercus,Luz,1200,107.21,290.9,183.69
O12Q28-1 B3,CG,2017,4,25,O12,Gabas,Quercus,Ossau,1200,98.99,269,170.01
O12Q28-2 B3,CG,2017,4,26,O12,Gabas,Quercus,Ossau,1200,104.82,278.5,173.68
O12Q28-3 B3,CG,2017,4,27,O12,Gabas,Quercus,Ossau,1200,101.76,279.6,177.84
O12Q4-6 B2,CG,2017,4,30,O12,Gabas,Quercus,Ossau,1200,102.24,280.2,177.96
O12Q5-3 B4,CG,2017,4,99,O12,Gabas,Quercus,Ossau,1200,113.79,290.6,176.81
O12Q5-4 B4,CG,2017,4,100,O12,Gabas,Quercus,Ossau,1200,101.94,283.5,181.56
O12Q5-5 B4,CG,2017,4,101,O12,Gabas,Quercus,Ossau,1200,102.98,276.9,173.92
L12Q23-5 B3,CG,2017,4,102,L12,Gedre_bas,Quercus,Luz,1200,109.04,275.9,166.86
L12Q23-1 B4,CG,2017,4,103,L12,Gedre_bas,Quercus,Luz,1200,111.97,293.5,181.53
O12Q21-2 B3,CG,2017,4,104,O12,Gabas,Quercus,Ossau,1200,106.71,283.3,176.59
O12Q21-3 B3,CG,2017,4,105,O12,Gabas,Quercus,Ossau,1200,100.48,NaN,NaN
O12Q21-4 B3,CG,2017,4,106,O12,Gabas,Quercus,Ossau,1200,107.17,279.6,172.43
O12Q21-9 B3,CG,2017,4,111,O12,Gabas,Quercus,Ossau,1200,100.85,287.6,186.75
O12Q21-2 B4,CG,2017,4,115,O12,Gabas,Quercus,Ossau,1200,103.37,288.6,185.23
O12Q21-10 B4,CG,2017,4,123,O12,Gabas,Quercus,Ossau,1200,104.23,279.3,175.07
L12Q4-3 B2,CG,2017,5,34,L12,Gedre_bas,Quercus,Luz,1200,106.17,278.1,171.93
O12Q39-5 B3,CG,2017,5,52,O12,Gabas,Quercus,Ossau,1200,112.3,301.7,189.4
O12Q39-7 B3,CG,2017,5,54,O12,Gabas,Quercus,Ossau,1200,106.41,286.4,179.99
O12Q39-4 B4,CG,2017,5,58,O12,Gabas,Quercus,Ossau,1200,106.61,278.1,171.49
O12Q40-9 B3,CG,2017,5,89,O12,Gabas,Quercus,Ossau,1200,105.37,275.7,170.33
O12Q40-3 B4,CG,2017,5,92,O12,Gabas,Quercus,Ossau,1200,105.06,303.2,198.14
O12Q40-5 B4,CG,2017,5,94,O12,Gabas,Quercus,Ossau,1200,101.01,283.6,182.59
O12Q40-6 B4,CG,2017,5,95,O12,Gabas,Quercus,Ossau,1200,101.85,303.9,202.05
O12Q40-7 B4,CG,2017,5,96,O12,Gabas,Quercus,Ossau,1200,100.87,NaN,NaN
O12Q40-8 B4,CG,2017,5,97,O12,Gabas,Quercus,Ossau,1200,111.16,301.4,190.24
O12Q40-10 B4,CG,2017,5,99,O12,Gabas,Quercus,Ossau,1200,110.42,306.6,196.18
O12Q40-12 B4,CG,2017,5,101,O12,Gabas,Quercus,Ossau,1200,99.59,280.7,181.11
O12Q30-3 B3,CG,2017,5,108,O12,Gabas,Quercus,Ossau,1200,100.03,292.6,192.57
O12Q30-8 B3,CG,2017,5,113,O12,Gabas,Quercus,Ossau,1200,96.14,269.2,173.06
O12Q30-9 B3,CG,2017,5,114,O12,Gabas,Quercus,Ossau,1200,102.68,276.2,173.52
O12Q30-1 B4,CG,2017,5,115,O12,Gabas,Quercus,Ossau,1200,102.05,NaN,NaN
O12Q30-10 B4,CG,2017,5,124,O12,Gabas,Quercus,Ossau,1200,107.46,NaN,NaN
O12Q38-4 B4,CG,2017,5,128,O12,Gabas,Quercus,Ossau,1200,100.7,276.2,175.5
O12Q40-1 B2,CG,2017,6,1,O12,Gabas,Quercus,Ossau,1200,106.61,276.1,169.49
O12Q40-2 B2,CG,2017,6,2,O12,Gabas,Quercus,Ossau,1200,100.32,292.6,192.28
O12Q40-3 B2,CG,2017,6,3,O12,Gabas,Quercus,Ossau,1200,102.27,279.6,177.33
L12Q10-11 B2,CG,2017,6,17,L12,Gedre_bas,Quercus,Luz,1200,103.09,290.4,187.31
L12Q10-4 B2,CG,2017,6,20,L12,Gedre_bas,Quercus,Luz,1200,105.7,284.1,178.4
O12Q24-1 B1,CG,2017,6,24,O12,Gabas,Quercus,Ossau,1200,102.9,270.1,167.2
O12Q24-1 B2,CG,2017,6,25,O12,Gabas,Quercus,Ossau,1200,101.67,269,167.33
O12Q24-2 B2,CG,2017,6,26,O12,Gabas,Quercus,Ossau,1200,103.46,279.2,175.74
O12Q24-3 B2,CG,2017,6,27,O12,Gabas,Quercus,Ossau,1200,100.1,285.3,185.2
O12Q9-1 B3,CG,2017,6,31,O12,Gabas,Quercus,Ossau,1200,107.01,290.9,183.89
O12Q3-6 B2,CG,2017,6,32,O12,Gabas,Quercus,Ossau,1200,98.97,276.9,177.93
O12Q3-7 B2,CG,2017,6,33,O12,Gabas,Quercus,Ossau,1200,95.8,289.2,193.4
O12Q38-5 B4,CG,2017,6,41,O12,Gabas,Quercus,Ossau,1200,98.82,296.9,198.08
L12Q30-2 B3,CG,2017,6,48,L12,Gedre_bas,Quercus,Luz,1200,114.43,303.8,189.37
L12Q30-3 B3,CG,2017,6,49,L12,Gedre_bas,Quercus,Luz,1200,113.24,310.7,197.46
L12Q30-4 B3,CG,2017,6,50,L12,Gedre_bas,Quercus,Luz,1200,113.84,300.7,186.86
L12Q30-5 B3,CG,2017,6,51,L12,Gedre_bas,Quercus,Luz,1200,105.66,287.5,181.84
L12Q30-6 B3,CG,2017,6,52,L12,Gedre_bas,Quercus,Luz,1200,107.11,299.6,192.49
O12Q20-2 B3,CG,2017,6,58,O12,Gabas,Quercus,Ossau,1200,100.55,279.2,178.65
O12Q20-3 B3,CG,2017,6,59,O12,Gabas,Quercus,Ossau,1200,100.35,279.6,179.25
O12Q20-4 B3,CG,2017,6,60,O12,Gabas,Quercus,Ossau,1200,103.11,276.3,173.19
O12Q20-7 B3,CG,2017,6,63,O12,Gabas,Quercus,Ossau,1200,105.14,272.2,167.06
O12Q20-9 B3,CG,2017,6,65,O12,Gabas,Quercus,Ossau,1200,99.67,297,197.33
O12Q20-1 B4,CG,2017,6,70,O12,Gabas,Quercus,Ossau,1200,104.87,279.5,174.63
O12Q20-3 B4,CG,2017,6,72,O12,Gabas,Quercus,Ossau,1200,105.69,290.9,185.21
O12Q20-4 B4,CG,2017,6,73,O12,Gabas,Quercus,Ossau,1200,102.64,307.2,204.56
O12Q20-5 B4,CG,2017,6,74,O12,Gabas,Quercus,Ossau,1200,105.91,289.4,183.49
O12Q20-9 B4,CG,2017,6,78,O12,Gabas,Quercus,Ossau,1200,100.14,272.8,172.66
O12Q29-7 B3,CG,2017,6,96,O12,Gabas,Quercus,Ossau,1200,100.58,301.7,201.12
O12Q29-1 B4,CG,2017,6,98,O12,Gabas,Quercus,Ossau,1200,103.82,282.1,178.28
O12Q29-4 B4,CG,2017,6,101,O12,Gabas,Quercus,Ossau,1200,102.46,286.2,183.74
O12Q12-2 B3,CG,2017,6,112,O12,Gabas,Quercus,Ossau,1200,103.35,284.3,180.95
O12Q12-4 B3,CG,2017,6,114,O12,Gabas,Quercus,Ossau,1200,102.84,276,173.16
O12Q12-5 B3,CG,2017,6,115,O12,Gabas,Quercus,Ossau,1200,104.8,267.7,162.9
O12Q12-6 B3,CG,2017,6,116,O12,Gabas,Quercus,Ossau,1200,111.32,288.4,177.08
O12Q12-7 B3,CG,2017,6,117,O12,Gabas,Quercus,Ossau,1200,100.92,295.3,194.38
O12Q12-8 B3,CG,2017,6,118,O12,Gabas,Quercus,Ossau,1200,100.02,269.2,169.18
O12Q12-9 B3,CG,2017,6,119,O12,Gabas,Quercus,Ossau,1200,104.64,286.6,181.96
O12Q12-1 B4,CG,2017,6,120,O12,Gabas,Quercus,Ossau,1200,101.46,NaN,NaN
O12Q12-2 B4,CG,2017,6,121,O12,Gabas,Quercus,Ossau,1200,103.25,NaN,NaN
O12Q12-3 B4,CG,2017,6,122,O12,Gabas,Quercus,Ossau,1200,103.88,NaN,NaN
O12Q12-4 B4,CG,2017,6,123,O12,Gabas,Quercus,Ossau,1200,103.39,269.2,165.81
O12Q12-5 B4,CG,2017,6,124,O12,Gabas,Quercus,Ossau,1200,101.12,292.8,191.68
O12Q12-6 B4,CG,2017,6,125,O12,Gabas,Quercus,Ossau,1200,100.07,283.7,183.63
O12Q12-8 B4,CG,2017,6,127,O12,Gabas,Quercus,Ossau,1200,103.01,292.4,189.39
O12Q12-9 B4,CG,2017,6,128,O12,Gabas,Quercus,Ossau,1200,102.83,271.7,168.87
O12Q31-12 B2,CG,2017,7,1,O12,Gabas,Quercus,Ossau,1200,102.8,285.7,182.9
O12Q35-7 B2,CG,2017,7,24,O12,Gabas,Quercus,Ossau,1200,102.62,279.4,176.78
O12Q35-8 B2,CG,2017,7,25,O12,Gabas,Quercus,Ossau,1200,108.45,287.7,179.25
O12Q35-2 B3,CG,2017,7,27,O12,Gabas,Quercus,Ossau,1200,106.97,296.8,189.83
O12Q25-3 B2,CG,2017,7,28,O12,Gabas,Quercus,Ossau,1200,102.57,275.9,173.33
L12Q1-1 B1,CG,2017,7,36,L12,Gedre_bas,Quercus,Luz,1200,106.57,272.2,165.63
L12Q1-1 B2,CG,2017,7,38,L12,Gedre_bas,Quercus,Luz,1200,107.2,297.7,190.5
O12Q12-10 B4,CG,2017,7,41,O12,Gabas,Quercus,Ossau,1200,104.06,298.3,194.24
O12Q12-11 B4,CG,2017,7,42,O12,Gabas,Quercus,Ossau,1200,105.92,305.6,199.68
O12Q12-12 B4,CG,2017,7,43,O12,Gabas,Quercus,Ossau,1200,105.53,283,177.47
O12Q32-5 B3,CG,2017,7,68,O12,Gabas,Quercus,Ossau,1200,110.77,NaN,NaN
O12Q32-6 B3,CG,2017,7,69,O12,Gabas,Quercus,Ossau,1200,107.03,270.1,163.07
O12Q32-7 B3,CG,2017,7,70,O12,Gabas,Quercus,Ossau,1200,103.13,285.2,182.07
O12Q32-9 B3,CG,2017,7,72,O12,Gabas,Quercus,Ossau,1200,98.62,295.2,196.58
O12Q32-1 B4,CG,2017,7,73,O12,Gabas,Quercus,Ossau,1200,102.17,269,166.83
O12Q32-2 B4,CG,2017,7,74,O12,Gabas,Quercus,Ossau,1200,102.41,306.5,204.09
O12Q32-3 B4,CG,2017,7,75,O12,Gabas,Quercus,Ossau,1200,102.65,282.2,179.55
O12Q32-4 B4,CG,2017,7,76,O12,Gabas,Quercus,Ossau,1200,106.61,284.1,177.49
O12Q32-5 B4,CG,2017,7,77,O12,Gabas,Quercus,Ossau,1200,101.25,320.7,219.45
O12Q32-6 B4,CG,2017,7,78,O12,Gabas,Quercus,Ossau,1200,101.63,306.9,205.27
O12Q32-8 B4,CG,2017,7,80,O12,Gabas,Quercus,Ossau,1200,99.32,278.5,179.18
O12Q32-9 B4,CG,2017,7,81,O12,Gabas,Quercus,Ossau,1200,99.39,276.1,176.71
O12Q32-10 B4,CG,2017,7,82,O12,Gabas,Quercus,Ossau,1200,102.52,275.2,172.68
O12Q32-11 B4,CG,2017,7,83,O12,Gabas,Quercus,Ossau,1200,103.02,272.2,169.18
O12Q32-12 B4,CG,2017,7,84,O12,Gabas,Quercus,Ossau,1200,103.09,NaN,NaN
O12Q10-5 B3,CG,2017,7,86,O12,Gabas,Quercus,Ossau,1200,104.35,270.1,165.75
O12Q10-6 B3,CG,2017,7,87,O12,Gabas,Quercus,Ossau,1200,102.01,286.2,184.19
O12Q10-8 B3,CG,2017,7,89,O12,Gabas,Quercus,Ossau,1200,101.48,269,167.52
O12Q10-2 B4,CG,2017,7,92,O12,Gabas,Quercus,Ossau,1200,101.41,NaN,NaN
O12Q6-3 B3,CG,2017,7,112,O12,Gabas,Quercus,Ossau,1200,103.44,276.5,173.06
O12Q6-7 B3,CG,2017,7,116,O12,Gabas,Quercus,Ossau,1200,112.98,272.2,159.22
O12Q6-9 B3,CG,2017,7,118,O12,Gabas,Quercus,Ossau,1200,101.14,270.3,169.16
O12Q6-1 B4,CG,2017,7,119,O12,Gabas,Quercus,Ossau,1200,103.11,290.6,187.49
O12Q6-2 B4,CG,2017,7,120,O12,Gabas,Quercus,Ossau,1200,107.46,NaN,NaN
O12Q6-5 B4,CG,2017,7,123,O12,Gabas,Quercus,Ossau,1200,103.03,267,163.97
O12Q6-7 B4,CG,2017,7,125,O12,Gabas,Quercus,Ossau,1200,95.79,276.5,180.71
O12Q6-8 B4,CG,2017,7,126,O12,Gabas,Quercus,Ossau,1200,105.69,NaN,NaN
O12Q37-1 B2,CG,2017,8,24,O12,Gabas,Quercus,Ossau,1200,103.36,275.9,172.54
O12Q37-12 B2,CG,2017,8,27,O12,Gabas,Quercus,Ossau,1200,108.58,285.4,176.82
O12Q8-4 B2,CG,2017,8,29,O12,Gabas,Quercus,Ossau,1200,108.41,280,171.59
L12Q32-2 B1,CG,2017,8,37,L12,Gedre_bas,Quercus,Luz,1200,107.53,270.3,162.77
L12Q32-4 B1,CG,2017,8,39,L12,Gedre_bas,Quercus,Luz,1200,106.35,278.1,171.75
O12Q6-11 B4,CG,2017,8,41,O12,Gabas,Quercus,Ossau,1200,103.92,298.3,194.38
O12Q8-1 B4,CG,2017,8,57,O12,Gabas,Quercus,Ossau,1200,99.31,272.3,172.99
O12Q37-3 B3,CG,2017,8,60,O12,Gabas,Quercus,Ossau,1200,119.74,299.4,179.66
O12Q37-7 B3,CG,2017,8,64,O12,Gabas,Quercus,Ossau,1200,98.41,NaN,NaN
O12Q37-8 B3,CG,2017,8,65,O12,Gabas,Quercus,Ossau,1200,100.26,299.2,198.94
O12Q37-10 B3,CG,2017,8,67,O12,Gabas,Quercus,Ossau,1200,102.1,NaN,NaN
O12Q37-2 B4,CG,2017,8,70,O12,Gabas,Quercus,Ossau,1200,105.8,297.6,191.8
O12Q37-5 B4,CG,2017,8,73,O12,Gabas,Quercus,Ossau,1200,105.67,298.7,193.03
O12Q37-6 B4,CG,2017,8,74,O12,Gabas,Quercus,Ossau,1200,108.34,282.7,174.36
O12Q37-8 B4,CG,2017,8,76,O12,Gabas,Quercus,Ossau,1200,99.68,301,201.32
L12Q20-2 B3,CG,2017,8,90,L12,Gedre_bas,Quercus,Luz,1200,102.06,296,193.94
L12Q20-5 B3,CG,2017,8,93,L12,Gedre_bas,Quercus,Luz,1200,101.27,272.2,170.93
L12Q32-2 B4,CG,2017,8,105,L12,Gedre_bas,Quercus,Luz,1200,109.2,282.8,173.6
L12Q32-3 B4,CG,2017,8,106,L12,Gedre_bas,Quercus,Luz,1200,110.22,282.8,172.58
O12Q25-7 B3,CG,2017,8,128,O12,Gabas,Quercus,Ossau,1200,106.08,315.7,209.62
L12Q20-2 B1,CG,2017,9,1,L12,Gedre_bas,Quercus,Luz,1200,104.6,284.4,179.8
L12Q20-3 B1,CG,2017,9,2,L12,Gedre_bas,Quercus,Luz,1200,106.77,291.4,184.63
L12Q20-4 B1,CG,2017,9,3,L12,Gedre_bas,Quercus,Luz,1200,109.64,296.6,186.96
O12Q25-2 B4,CG,2017,9,44,O12,Gabas,Quercus,Ossau,1200,106.17,276.1,169.93
O12Q25-3 B4,CG,2017,9,45,O12,Gabas,Quercus,Ossau,1200,103.14,272.2,169.06
O12Q25-5 B4,CG,2017,9,47,O12,Gabas,Quercus,Ossau,1200,108.65,270.1,161.45
O12Q25-9 B4,CG,2017,9,51,O12,Gabas,Quercus,Ossau,1200,102.33,304,201.67
O12Q25-11 B4,CG,2017,9,53,O12,Gabas,Quercus,Ossau,1200,106.97,267,160.03
O12Q25-12 B4,CG,2017,9,54,O12,Gabas,Quercus,Ossau,1200,100.72,272.4,171.68
O12Q4-2 B4,CG,2017,9,97,O12,Gabas,Quercus,Ossau,1200,100.89,NaN,NaN
O12Q4-5 B4,CG,2017,9,100,O12,Gabas,Quercus,Ossau,1200,104.55,NaN,NaN
O12Q4-6 B4,CG,2017,9,101,O12,Gabas,Quercus,Ossau,1200,103.53,285.9,182.37
O12Q23-6 B2,CG,2017,10,16,O12,Gabas,Quercus,Ossau,1200,102.54,302.6,200.06
O12Q23-1 B3,CG,2017,10,18,O12,Gabas,Quercus,Ossau,1200,106.35,282.1,175.75
O12Q3-1 B4,CG,2017,10,26,O12,Gabas,Quercus,Ossau,1200,103.42,289.7,186.28
L12Q10-6 B2,CG,2017,10,37,L12,Gedre_bas,Quercus,Luz,1200,106.27,288.1,181.83
L12Q10-7 B2,CG,2017,10,38,L12,Gedre_bas,Quercus,Luz,1200,105.5,281.2,175.7
O12Q22-6 B3,CG,2017,10,45,O12,Gabas,Quercus,Ossau,1200,110.91,NaN,NaN
O12Q22-8 B3,CG,2017,10,47,O12,Gabas,Quercus,Ossau,1200,106.55,288.9,182.35
O12Q22-10 B3,CG,2017,10,49,O12,Gabas,Quercus,Ossau,1200,108.73,281,172.27
O12Q22-2 B4,CG,2017,10,53,O12,Gabas,Quercus,Ossau,1200,106.96,296.2,189.24
O12Q22-4 B4,CG,2017,10,55,O12,Gabas,Quercus,Ossau,1200,107.71,NaN,NaN
O12Q22-8 B4,CG,2017,10,59,O12,Gabas,Quercus,Ossau,1200,115.37,283.4,168.03
O12Q22-12 B4,CG,2017,10,63,O12,Gabas,Quercus,Ossau,1200,105.73,269,163.27
O12Q2-1 B4,CG,2017,10,65,O12,Gabas,Quercus,Ossau,1200,100.33,NaN,NaN
O12Q2-5 B4,CG,2017,10,69,O12,Gabas,Quercus,Ossau,1200,103.6,274.1,170.5
O12Q27-6 B3,CG,2017,10,98,O12,Gabas,Quercus,Ossau,1200,103.47,269,165.53
O12Q31-2 B3,CG,2017,10,113,O12,Gabas,Quercus,Ossau,1200,106.19,NaN,NaN
O12Q31-3 B3,CG,2017,10,114,O12,Gabas,Quercus,Ossau,1200,105.63,NaN,NaN
O12Q31-4 B3,CG,2017,10,115,O12,Gabas,Quercus,Ossau,1200,109.85,275.9,166.05
O12Q31-6 B3,CG,2017,10,117,O12,Gabas,Quercus,Ossau,1200,117.68,285.7,168.02
O12Q31-7 B3,CG,2017,10,118,O12,Gabas,Quercus,Ossau,1200,104.69,271.9,167.21
O12Q31-8 B3,CG,2017,10,119,O12,Gabas,Quercus,Ossau,1200,111.04,272.2,161.16
O12Q31-10 B3,CG,2017,10,121,O12,Gabas,Quercus,Ossau,1200,111.51,NaN,NaN
O12Q31-2 B4,CG,2017,10,124,O12,Gabas,Quercus,Ossau,1200,113.43,NaN,NaN
O12Q31-5 B4,CG,2017,10,127,O12,Gabas,Quercus,Ossau,1200,103.44,NaN,NaN
O12Q10-8 B2,CG,2017,11,29,O12,Gabas,Quercus,Ossau,1200,104.23,275.9,171.67
O12Q10-9 B2,CG,2017,11,30,O12,Gabas,Quercus,Ossau,1200,107.11,283.4,176.29
O12Q10-1 B3,CG,2017,11,31,O12,Gabas,Quercus,Ossau,1200,106.64,294.6,187.96
O12Q36-3 B4,CG,2017,11,61,O12,Gabas,Quercus,Ossau,1200,109.84,288.8,178.96
O12Q36-4 B4,CG,2017,11,62,O12,Gabas,Quercus,Ossau,1200,98.7,275.9,177.2
O12Q20-1 B5,CG,2017,11,69,O12,Gabas,Quercus,Ossau,1200,102.83,NaN,NaN
O12Q20-2 B5,CG,2017,11,70,O12,Gabas,Quercus,Ossau,1200,106.46,NaN,NaN
O12Q20-3 B5,CG,2017,11,71,O12,Gabas,Quercus,Ossau,1200,107.87,272.2,164.33
O12Q20-8 B5,CG,2017,11,76,O12,Gabas,Quercus,Ossau,1200,104.13,279.6,175.47
O12Q20-13 B5,CG,2017,11,81,O12,Gabas,Quercus,Ossau,1200,102.73,284.2,181.47
O12Q20-17 B5,CG,2017,11,85,O12,Gabas,Quercus,Ossau,1200,103.06,282.8,179.74
O12Q20-23 B5,CG,2017,11,91,O12,Gabas,Quercus,Ossau,1200,105.59,NaN,NaN
O12Q20-25 B5,CG,2017,11,93,O12,Gabas,Quercus,Ossau,1200,106.73,NaN,NaN
O12Q20-27 B5,CG,2017,11,95,O12,Gabas,Quercus,Ossau,1200,103.57,NaN,NaN
O12Q20-31 B5,CG,2017,11,99,O12,Gabas,Quercus,Ossau,1200,102.8,275.9,173.1
L12Q10-2 B5,CG,2017,11,105,L12,Gedre_bas,Quercus,Luz,1200,102.79,272.8,170.01
L12Q10-3 B5,CG,2017,11,106,L12,Gedre_bas,Quercus,Luz,1200,108.6,278.2,169.6
L12Q10-4 B5,CG,2017,11,107,L12,Gedre_bas,Quercus,Luz,1200,107.23,282.9,175.67
L12Q10-5 B5,CG,2017,11,108,L12,Gedre_bas,Quercus,Luz,1200,102.24,285.5,183.26
O12Q35-4 B3,CG,2017,12,1,O12,Gabas,Quercus,Ossau,1200,103.94,304.1,200.16
O12Q35-1 B4,CG,2017,12,2,O12,Gabas,Quercus,Ossau,1200,105.27,300.2,194.93
O12Q35-2 B4,CG,2017,12,3,O12,Gabas,Quercus,Ossau,1200,101.65,273.6,171.95
L12Q1-4 B2,CG,2017,12,13,L12,Gedre_bas,Quercus,Luz,1200,107.46,275.9,168.44
L12Q1-2 B3,CG,2017,12,15,L12,Gedre_bas,Quercus,Luz,1200,106.41,292.4,185.99
O12Q9-2 B3,CG,2017,12,16,O12,Gabas,Quercus,Ossau,1200,103.7,278.5,174.8
O12Q9-3 B3,CG,2017,12,17,O12,Gabas,Quercus,Ossau,1200,103.24,278.1,174.86
O12Q9-4 B3,CG,2017,12,18,O12,Gabas,Quercus,Ossau,1200,106.08,281.1,175.02
O12Q9-5 B3,CG,2017,12,19,O12,Gabas,Quercus,Ossau,1200,100.95,269,168.05
O12Q37-2 B2,CG,2017,12,20,O12,Gabas,Quercus,Ossau,1200,108.61,287.1,178.49
O12Q38-8 B2,CG,2017,12,28,O12,Gabas,Quercus,Ossau,1200,95.08,286.3,191.22
O12Q21-7 B5,CG,2017,12,73,O12,Gabas,Quercus,Ossau,1200,106.21,270.1,163.89
O12Q21-8 B5,CG,2017,12,74,O12,Gabas,Quercus,Ossau,1200,101.77,273.9,172.13
O12Q4-4 B5,CG,2017,12,95,O12,Gabas,Quercus,Ossau,1200,103.7,NaN,NaN
O12Q4-5 B5,CG,2017,12,96,O12,Gabas,Quercus,Ossau,1200,102.65,269,166.35
O12Q32-2 B5,CG,2017,12,102,O12,Gabas,Quercus,Ossau,1200,99.94,NaN,NaN
O12Q32-3 B5,CG,2017,12,103,O12,Gabas,Quercus,Ossau,1200,95.99,NaN,NaN
O12Q32-4 B5,CG,2017,12,104,O12,Gabas,Quercus,Ossau,1200,99.02,NaN,NaN
O12Q32-5 B5,CG,2017,12,105,O12,Gabas,Quercus,Ossau,1200,99.58,269.2,169.62
O12Q32-6 B5,CG,2017,12,106,O12,Gabas,Quercus,Ossau,1200,103.23,NaN,NaN
O12Q32-8 B5,CG,2017,12,108,O12,Gabas,Quercus,Ossau,1200,107.02,272.2,165.18
O12Q32-11 B5,CG,2017,12,111,O12,Gabas,Quercus,Ossau,1200,103.94,272.2,168.26
O12Q32-12 B5,CG,2017,12,112,O12,Gabas,Quercus,Ossau,1200,99.79,273.7,173.91
