Year,Site,Traitement,Elevation,Species,Provenance,LU,LC,CodeLU,CodeLC,ID,X,Y
2010,Laveyron,Gap,100,Fagus,400,116.00,,,,L1S7-L4Fa4,7,19
2010,Laveyron,Gap,100,Quercus,400,111.00,308.92,,,L1S7-L4Qu4,7,20
2010,Laveyron,Gap,100,Quercus,800,111.00,312.00,,,L1S7-L8Qu4,7,22
2010,Laveyron,Gap,100,Fagus,1200,111.00,294.50,,,L1S7-L12Fa4,7,23
2010,Laveyron,Gap,100,Quercus,1200,104.00,320.00,,,L1S7-L12Qu4,7,24
2010,Laveyron,Gap,100,Fagus,400,109.25,320.00,,,L1S8-L4Fa1,8,1
2010,Laveyron,Gap,100,Quercus,400,122.00,294.00,,,L1S8-L4Qu1,8,2
2010,Laveyron,Gap,100,Fagus,800,126.50,298.05,,,L1S8-L8Fa1,8,3
2010,Laveyron,Gap,100,Quercus,800,104.00,298.67,,,L1S8-L8Qu1,8,4
2010,Laveyron,Gap,100,Fagus,1200,111.00,285.31,,,L1S8-L12Fa1,8,5
2010,Laveyron,Gap,100,Quercus,1200,111.00,306.00,,,L1S8-L12Qu1,8,6
2010,Laveyron,Gap,100,Fagus,400,111.00,301.33,,,L1S8-L4Fa2,8,7
2010,Laveyron,Gap,100,Quercus,400,111.00,306.00,,,L1S8-L4Qu2,8,8
2010,Laveyron,Gap,100,Fagus,800,104.00,,,,L1S8-L8Fa2,8,9
2010,Laveyron,Gap,100,Quercus,800,111.00,,,,L1S8-L8Qu2,8,10
2010,Laveyron,Gap,100,Fagus,1200,111.00,286.00,,,L1S8-L12Fa2,8,11
2010,Laveyron,Gap,100,Quercus,1200,109.25,306.00,,,L1S8-L12Qu2,8,12
2010,Laveyron,Gap,100,Fagus,400,104.00,,,,L1S8-L4Fa3,8,13
2010,Laveyron,Gap,100,Quercus,400,111.00,308.00,,,L1S8-L4Qu3,8,14
2010,Laveyron,Gap,100,Fagus,800,113.50,,,,L1S8-L8Fa3,8,15
2010,Laveyron,Gap,100,Quercus,800,111.00,312.00,,,L1S8-L8Qu3,8,16
2010,Laveyron,Gap,100,Quercus,1200,111.00,312.00,,,L1S8-L12Qu3,8,18
2010,Laveyron,Gap,100,Fagus,400,111.00,312.00,,,L1S8-L4Fa4,8,19
2010,Laveyron,Gap,100,Quercus,400,111.00,306.00,,,L1S8-L4Qu4,8,20
2010,Laveyron,Gap,100,Fagus,800,114.33,290.77,,,L1S8-L8Fa4,8,21
2010,Laveyron,Gap,100,Fagus,1200,111.00,,,,L1S8-L12Fa4,8,23
2010,Laveyron,Gap,100,Quercus,1200,111.00,306.00,,,L1S8-L12Qu4,8,24
2010,Lourdes,Shade,400,Fagus,400,108.67,307.00,,,L4S1-L4Fa1,1,1
2010,Lourdes,Shade,400,Fagus,800,111.00,312.00,,,L4S1-L8Fa1,1,3
2010,Lourdes,Shade,400,Fagus,1200,108.67,307.00,,,L4S1-L12Fa1,1,5
2010,Lourdes,Shade,400,Quercus,1200,111.00,313.17,,,L4S1-L12Qu1,1,6
2010,Lourdes,Shade,400,Fagus,400,108.67,308.79,,,L4S1-L4Fa2,1,7
2010,Lourdes,Shade,400,Fagus,800,137.00,,,,L4S1-L8Fa2,1,9
2010,Lourdes,Shade,400,Quercus,800,104.00,,,,L4S1-L8Qu2,1,10
2010,Lourdes,Shade,400,Fagus,1200,111.00,304.33,,,L4S1-L12Fa2,1,11
2010,Lourdes,Shade,400,Fagus,400,108.67,330.00,,,L4S1-L4Fa3,1,13
2010,Lourdes,Shade,400,Quercus,400,111.00,312.00,,,L4S1-L4Qu3,1,14
2010,Lourdes,Shade,400,Fagus,800,111.00,312.00,,,L4S1-L8Fa3,1,15
2010,Lourdes,Shade,400,Fagus,1200,108.67,307.83,,,L4S1-L12Fa3,1,17
2010,Lourdes,Shade,400,Quercus,1200,114.33,319.00,,,L4S1-L12Qu3,1,18
2010,Lourdes,Shade,400,Fagus,400,107.50,307.00,,,L4S1-L4Fa4,1,19
2010,Lourdes,Shade,400,Quercus,400,104.00,309.38,,,L4S1-L4Qu4,1,20
2010,Lourdes,Shade,400,Fagus,800,111.00,312.00,,,L4S1-L8Fa4,1,21
2010,Lourdes,Shade,400,Quercus,800,104.00,315.50,,,L4S1-L8Qu4,1,22
2010,Lourdes,Shade,400,Fagus,1200,108.67,310.33,,,L4S1-L12Fa4,1,23
2010,Lourdes,Shade,400,Quercus,1200,113.50,319.00,,,L4S1-L12Qu4,1,24
2010,Lourdes,Shade,400,Quercus,1200,104.00,312.00,,,L4S1-L12Qu4,1,24
2010,Lourdes,Shade,400,Fagus,400,111.00,330.00,,,L4S2-L4Fa1,2,1
2010,Lourdes,Shade,400,Quercus,400,104.00,324.50,,,L4S2-L4Qu1,2,2
2010,Lourdes,Shade,400,Fagus,800,111.00,319.00,,,L4S2-L8Fa1,2,3
2010,Lourdes,Shade,400,Quercus,800,111.00,319.00,,,L4S2-L8Qu1,2,4
2010,Lourdes,Shade,400,Fagus,1200,108.67,308.43,,,L4S2-L12Fa1,2,5
2010,Lourdes,Shade,400,Quercus,1200,113.50,,,,L4S2-L12Qu1,2,6
2010,Lourdes,Shade,400,Fagus,400,104.00,319.00,,,L4S2-L4Fa2,2,7
2010,Lourdes,Shade,400,Fagus,400,108.67,307.83,,,L4S2-L4Fa2,2,7
2010,Lourdes,Shade,400,Quercus,400,104.00,309.50,,,L4S2-L4Qu2,2,8
2010,Lourdes,Shade,400,Fagus,800,111.00,315.50,,,L4S2-L8Fa2,2,9
2010,Lourdes,Shade,400,Fagus,1200,111.00,316.08,,,L4S2-L12Fa2,2,11
2010,Lourdes,Shade,400,Fagus,800,111.00,312.00,,,L4S2-L8Fa3,2,15
2010,Lourdes,Shade,400,Fagus,1200,108.67,314.50,,,L4S2-L12Fa3,2,17
2010,Lourdes,Shade,400,Quercus,1200,111.00,312.00,,,L4S2-L12Qu3,2,18
2010,Lourdes,Shade,400,Quercus,1200,111.00,302.00,,,L4S2-L12Qu3,2,18
2010,Lourdes,Shade,400,Fagus,400,104.00,307.00,,,L4S2-L4Fa4,2,19
2010,Lourdes,Shade,400,Quercus,400,104.00,303.00,,,L4S2-L4Qu4,2,20
2010,Lourdes,Shade,400,Quercus,400,111.00,324.50,,,L4S2-L4Qu4,2,20
2010,Lourdes,Shade,400,Fagus,800,,330.54,,,L4S2-L8Fa4,2,21
2010,Lourdes,Shade,400,Fagus,1200,108.67,307.00,,,L4S2-L12Fa4,2,23
2010,Lourdes,Shade,400,Fagus,400,108.67,312.00,,,L4S3-L4Fa1,3,1
2010,Lourdes,Shade,400,Quercus,400,111.00,319.00,,,L4S3-L4Qu1,3,2
2010,Lourdes,Shade,400,Fagus,800,134.00,,,,L4S3-L8Fa1,3,3
2010,Lourdes,Shade,400,Fagus,1200,108.67,316.66,,,L4S3-L12Fa1,3,5
2010,Lourdes,Shade,400,Quercus,1200,111.00,312.00,,,L4S3-L12Qu1,3,6
2010,Lourdes,Shade,400,Fagus,400,108.67,313.17,,,L4S3-L4Fa2,3,7
2010,Lourdes,Shade,400,Fagus,800,111.00,313.17,,,L4S3-L8Fa2,3,9
2010,Lourdes,Shade,400,Fagus,1200,111.00,299.00,,,L4S3-L12Fa2,3,11
2010,Lourdes,Shade,400,Fagus,400,108.67,324.29,,,L4S3-L4Fa3,3,13
2010,Lourdes,Shade,400,Fagus,400,107.50,319.00,,,L4S3-L4Fa3,3,13
2010,Lourdes,Shade,400,Fagus,800,114.33,314.33,,,L4S3-L8Fa3,3,15
2010,Lourdes,Shade,400,Fagus,1200,108.67,308.48,,,L4S3-L12Fa3,3,17
2010,Lourdes,Shade,400,Quercus,400,116.00,,,,L4S3-L4Qu4,3,20
2010,Lourdes,Shade,400,Fagus,800,108.67,309.50,,,L4S3-L8Fa4,3,21
2010,Lourdes,Shade,400,Quercus,800,123.00,,,,L4S3-L8Qu4,3,22
2010,Lourdes,Shade,400,Fagus,1200,104.00,319.00,,,L4S3-L12Fa4,3,23
2010,Lourdes,Shade,400,Fagus,1200,111.00,307.00,,,L4S4-L12Fa1,4,5
2010,Lourdes,Shade,400,Fagus,800,111.00,319.00,,,L4S4-L8Fa2,4,9
2010,Lourdes,Shade,400,Fagus,400,107.50,312.00,,,L4S4-L4Fa3,4,13
2010,Lourdes,Shade,400,Quercus,400,111.00,319.00,,,L4S4-L4Qu3,4,14
2010,Lourdes,Shade,400,Fagus,800,114.33,308.88,,,L4S4-L8Fa3,4,15
2010,Lourdes,Shade,400,Fagus,1200,104.00,316.66,,,L4S4-L12Fa3,4,17
2010,Lourdes,Shade,400,Fagus,400,104.00,,,,L4S4-L4Fa4,4,19
2010,Lourdes,Shade,400,Fagus,400,104.00,312.00,,,L4S4-L4Fa4,4,19
2010,Lourdes,Shade,400,Fagus,800,108.67,,,,L4S4-L8Fa4,4,21
2010,Lourdes,Gap,400,Fagus,400,127.00,322.67,,,L4S5-L4Fa1,5,1
2010,Lourdes,Gap,400,Quercus,400,123.00,307.00,,,L4S5-L4Qu1,5,2
2010,Lourdes,Gap,400,Fagus,800,119.50,309.50,,,L4S5-L8Fa1,5,3
2010,Lourdes,Gap,400,Quercus,800,116.00,330.11,,,L4S5-L8Qu1,5,4
2010,Lourdes,Gap,400,Fagus,1200,116.00,312.00,,,L4S5-L12Fa1,5,5
2010,Lourdes,Gap,400,Quercus,400,104.00,309.50,,,L4S5-L4Qu2,5,8
2010,Lourdes,Gap,400,Quercus,400,116.00,309.50,,,L4S5-L4Qu2,5,8
2010,Lourdes,Gap,400,Fagus,800,113.50,314.26,,,L4S5-L8Fa2,5,9
2010,Lourdes,Gap,400,Quercus,800,123.00,324.42,,,L4S5-L8Qu2,5,10
2010,Lourdes,Gap,400,Fagus,1200,114.33,312.00,,,L4S5-L12Fa2,5,11
2010,Lourdes,Gap,400,Quercus,1200,116.00,319.00,,,L4S5-L12Qu2,5,12
2010,Lourdes,Gap,400,Fagus,400,113.50,309.50,,,L4S5-L4Fa3,5,13
2010,Lourdes,Gap,400,Quercus,400,111.00,312.90,,,L4S5-L4Qu3,5,14
2010,Lourdes,Gap,400,Fagus,800,120.67,315.31,,,L4S5-L8Fa3,5,15
2010,Lourdes,Gap,400,Fagus,1200,113.50,310.33,,,L4S5-L12Fa3,5,17
2010,Lourdes,Gap,400,Quercus,1200,116.00,319.00,,,L4S5-L12Qu3,5,18
2010,Lourdes,Gap,400,Fagus,400,114.33,312.00,,,L4S5-L4Fa4,5,19
2010,Lourdes,Gap,400,Quercus,400,116.00,297.29,,,L4S5-L4Qu4,5,20
2010,Lourdes,Gap,400,Fagus,800,127.00,312.00,,,L4S5-L8Fa4,5,21
2010,Lourdes,Gap,400,Quercus,800,111.00,316.67,,,L4S5-L8Qu4,5,22
2010,Lourdes,Gap,400,Fagus,1200,120.67,319.00,,,L4S5-L12Fa4,5,23
2010,Lourdes,Gap,400,Quercus,1200,111.00,306.00,,,L4S5-L12Qu4,5,24
2010,Lourdes,Gap,400,Fagus,400,114.33,309.07,,,L4S6-L4Fa1,6,1
2010,Lourdes,Gap,400,Quercus,400,104.00,312.00,,,L4S6-L4Qu1,6,2
2010,Lourdes,Gap,400,Fagus,800,114.33,307.83,,,L4S6-L8Fa1,6,3
2010,Lourdes,Gap,400,Quercus,800,111.00,307.00,,,L4S6-L8Qu1,6,4
2010,Lourdes,Gap,400,Fagus,1200,113.50,310.33,,,L4S6-L12Fa1,6,5
2010,Lourdes,Gap,400,Quercus,1200,104.00,314.26,,,L4S6-L12Qu1,6,6
2010,Lourdes,Gap,400,Fagus,400,109.25,314.89,,,L4S6-L4Fa2,6,7
2010,Lourdes,Gap,400,Quercus,400,104.00,312.50,,,L4S6-L4Qu2,6,8
2010,Lourdes,Gap,400,Fagus,800,123.00,296.33,,,L4S6-L8Fa2,6,9
2010,Lourdes,Gap,400,Fagus,1200,111.00,308.67,,,L4S6-L12Fa2,6,11
2010,Lourdes,Gap,400,Quercus,1200,,307.00,,,L4S6-L12Qu2,6,12
2010,Lourdes,Gap,400,Quercus,1200,104.00,283.83,,,L4S6-L12Qu2,6,12
2010,Lourdes,Gap,400,Fagus,400,113.50,303.00,,,L4S6-L4Fa3,6,13
2010,Lourdes,Gap,400,Quercus,400,116.00,299.00,,,L4S6-L4Qu3,6,14
2010,Lourdes,Gap,400,Quercus,400,111.00,315.50,,,L4S6-L4Qu3,6,14
2010,Lourdes,Gap,400,Fagus,800,116.00,318.67,,,L4S6-L8Fa3,6,15
2010,Lourdes,Gap,400,Quercus,800,111.00,314.00,,,L4S6-L8Qu3,6,16
2010,Lourdes,Gap,400,Fagus,1200,113.50,306.67,,,L4S6-L12Fa3,6,17
2010,Lourdes,Gap,400,Quercus,1200,104.00,,,,L4S6-L12Qu3,6,18
2010,Lourdes,Gap,400,Fagus,400,116.00,299.00,,,L4S6-L4Fa4,6,19
2010,Lourdes,Gap,400,Quercus,400,116.00,319.00,,,L4S6-L4Qu4,6,20
2010,Lourdes,Gap,400,Quercus,400,131.00,330.00,,,L4S6-L4Qu4,6,20
2010,Lourdes,Gap,400,Fagus,800,123.00,299.00,,,L4S6-L8Fa4,6,21
2010,Lourdes,Gap,400,Quercus,800,116.00,324.70,,,L4S6-L8Qu4,6,22
2010,Lourdes,Gap,400,Fagus,1200,111.00,307.00,,,L4S6-L12Fa4,6,23
2010,Lourdes,Gap,400,Quercus,1200,111.00,298.83,,,L4S6-L12Qu4,6,24
2010,Lourdes,Gap,400,Fagus,400,116.00,307.00,,,L4S7-L4Fa1,7,1
2010,Lourdes,Gap,400,Quercus,400,104.00,291.00,,,L4S7-L4Qu1,7,2
2010,Lourdes,Gap,400,Fagus,800,113.50,309.50,,,L4S7-L8Fa1,7,3
2010,Lourdes,Gap,400,Quercus,800,111.00,319.00,,,L4S7-L8Qu1,7,4
2010,Lourdes,Gap,400,Fagus,1200,111.00,303.00,,,L4S7-L12Fa1,7,5
2010,Lourdes,Gap,400,Quercus,1200,116.00,,,,L4S7-L12Qu1,7,6
2010,Lourdes,Gap,400,Quercus,1200,104.00,,,,L4S7-L12Qu1,7,6
2010,Lourdes,Gap,400,Fagus,400,118.00,312.00,,,L4S7-L4Fa2,7,7
2010,Lourdes,Gap,400,Quercus,400,104.00,307.00,,,L4S7-L4Qu2,7,8
2010,Lourdes,Gap,400,Quercus,400,104.00,309.50,,,L4S7-L4Qu2,7,8
2010,Lourdes,Gap,400,Fagus,800,123.00,,,,L4S7-L8Fa2,7,9
2010,Lourdes,Gap,400,Fagus,800,123.00,291.00,,,L4S7-L8Fa2,7,9
2010,Lourdes,Gap,400,Fagus,1200,111.00,309.50,,,L4S7-L12Fa2,7,11
2010,Lourdes,Gap,400,Quercus,1200,111.00,291.00,,,L4S7-L12Qu2,7,12
2010,Lourdes,Gap,400,Fagus,400,111.00,299.00,,,L4S7-L4Fa3,7,13
2010,Lourdes,Gap,400,Quercus,400,104.00,306.00,,,L4S7-L4Qu3,7,14
2010,Lourdes,Gap,400,Quercus,400,104.00,307.43,,,L4S7-L4Qu3,7,14
2010,Lourdes,Gap,400,Fagus,800,134.00,309.50,,,L4S7-L8Fa3,7,15
2010,Lourdes,Gap,400,Quercus,1200,116.00,312.00,,,L4S7-L12Qu3,7,18
2010,Lourdes,Gap,400,Fagus,400,114.33,309.50,,,L4S7-L4Fa4,7,19
2010,Lourdes,Gap,400,Quercus,400,111.00,308.25,,,L4S7-L4Qu4,7,20
2010,Lourdes,Gap,400,Fagus,800,113.50,303.00,,,L4S7-L8Fa4,7,21
2010,Lourdes,Gap,400,Quercus,800,131.00,305.27,,,L4S7-L8Qu4,7,22
2010,Lourdes,Gap,400,Fagus,1200,108.67,297.69,,,L4S7-L12Fa4,7,23
2010,Lourdes,Gap,400,Quercus,1200,111.00,312.00,,,L4S7-L12Qu4,7,24
2010,Lourdes,Gap,400,Fagus,400,113.50,295.00,,,L4S8-L4Fa1,8,1
2010,Lourdes,Gap,400,Quercus,400,104.00,319.21,,,L4S8-L4Qu1,8,2
2010,Lourdes,Gap,400,Fagus,800,116.00,309.50,,,L4S8-L8Fa1,8,3
2010,Lourdes,Gap,400,Fagus,1200,111.00,299.00,,,L4S8-L12Fa1,8,5
2010,Lourdes,Gap,400,Quercus,1200,111.00,329.33,,,L4S8-L12Qu1,8,6
2010,Lourdes,Gap,400,Fagus,400,116.00,295.00,,,L4S8-L4Fa2,8,7
2010,Lourdes,Gap,400,Quercus,400,104.00,308.67,,,L4S8-L4Qu2,8,8
2010,Lourdes,Gap,400,Fagus,800,119.50,303.21,,,L4S8-L8Fa2,8,9
2010,Lourdes,Gap,400,Quercus,800,116.00,324.29,,,L4S8-L8Qu2,8,10
2010,Lourdes,Gap,400,Fagus,1200,113.50,296.33,,,L4S8-L12Fa2,8,11
2010,Lourdes,Gap,400,Quercus,1200,111.00,307.00,,,L4S8-L12Qu2,8,12
2010,Lourdes,Gap,400,Fagus,400,119.50,306.80,,,L4S8-L4Fa3,8,13
2010,Lourdes,Gap,400,Quercus,400,116.00,312.00,,,L4S8-L4Qu3,8,14
2010,Lourdes,Gap,400,Quercus,400,104.00,307.00,,,L4S8-L4Qu3,8,14
2010,Lourdes,Gap,400,Fagus,800,131.00,312.00,,,L4S8-L8Fa3,8,15
2010,Lourdes,Gap,400,Quercus,800,116.00,315.67,,,L4S8-L8Qu3,8,16
2010,Lourdes,Gap,400,Fagus,1200,116.00,300.71,,,L4S8-L12Fa3,8,17
2010,Lourdes,Gap,400,Fagus,400,120.67,318.67,,,L4S8-L4Fa4,8,19
2010,Lourdes,Gap,400,Quercus,400,123.00,300.71,,,L4S8-L4Qu4,8,20
2010,Lourdes,Gap,400,Quercus,400,114.33,299.00,,,L4S8-L4Qu4,8,20
2010,Lourdes,Gap,400,Fagus,800,123.00,309.50,,,L4S8-L8Fa4,8,21
2010,Lourdes,Gap,400,Quercus,800,111.00,330.00,,,L4S8-L8Qu4,8,22
2010,Lourdes,Gap,400,Fagus,1200,119.50,309.50,,,L4S8-L12Fa4,8,23
2010,Lourdes,Gap,400,Quercus,1200,111.00,303.00,,,L4S8-L12Qu4,8,24
2010,Sireix,Shade,800,Fagus,400,114.33,307.00,,,L8S1-L4Fa1,1,1
2010,Sireix,Shade,800,Fagus,800,116.00,295.08,,,L8S1-L8Fa1,1,3
2010,Sireix,Shade,800,Fagus,800,116.00,306.00,,,L8S1-L8Fa1,1,3
2010,Sireix,Shade,800,Quercus,800,116.00,308.00,,,L8S1-L8Qu1,1,4
2010,Sireix,Shade,800,Fagus,1200,123.00,,,,L8S1-L12Fa1,1,5
2010,Sireix,Shade,800,Fagus,400,114.33,309.11,,,L8S1-L4Fa2,1,7
2010,Sireix,Shade,800,Fagus,800,113.50,309.11,,,L8S1-L8Fa2,1,9
2010,Sireix,Shade,800,Quercus,800,123.00,309.00,,,L8S1-L8Qu2,1,10
2010,Sireix,Shade,800,Fagus,1200,114.75,301.63,,,L8S1-L12Fa2,1,11
2010,Sireix,Shade,800,Fagus,400,114.33,312.17,,,L8S1-L4Fa3,1,13
2010,Sireix,Shade,800,Fagus,800,111.00,301.33,,,L8S1-L8Fa3,1,15
2010,Sireix,Shade,800,Fagus,1200,113.50,300.67,,,L8S1-L12Fa3,1,17
2010,Sireix,Shade,800,Quercus,1200,123.00,302.50,,,L8S1-L12Qu3,1,18
2010,Sireix,Shade,800,Fagus,400,111.00,313.75,,,L8S1-L4Fa4,1,19
2010,Sireix,Shade,800,Fagus,800,116.00,301.00,,,L8S1-L8Fa4,1,21
2010,Sireix,Shade,800,Fagus,1200,111.00,302.12,,,L8S1-L12Fa4,1,23
2010,Sireix,Shade,800,Quercus,1200,123.00,319.00,,,L8S1-L12Qu4,1,24
2010,Sireix,Shade,800,Fagus,400,114.33,307.83,,,L8S2-L4Fa1,2,1
2010,Sireix,Shade,800,Quercus,400,111.00,313.17,,,L8S2-L4Qu1,2,2
2010,Sireix,Shade,800,Quercus,400,,313.17,,,L8S2-L4Qu1,2,2
2010,Sireix,Shade,800,Fagus,800,119.50,309.11,,,L8S2-L8Fa1,2,3
2010,Sireix,Shade,800,Fagus,800,114.33,304.72,,,L8S2-L8Fa1,2,3
2010,Sireix,Shade,800,Quercus,800,116.00,315.50,,,L8S2-L8Qu1,2,4
2010,Sireix,Shade,800,Fagus,1200,113.50,304.25,,,L8S2-L12Fa1,2,5
2010,Sireix,Shade,800,Fagus,1200,113.50,309.11,,,L8S2-L12Fa1,2,5
2010,Sireix,Shade,800,Quercus,1200,123.00,307.00,,,L8S2-L12Qu1,2,6
2010,Sireix,Shade,800,Fagus,400,114.33,307.83,,,L8S2-L4Fa2,2,7
2010,Sireix,Shade,800,Quercus,400,116.00,319.00,,,L8S2-L4Qu2,2,8
2010,Sireix,Shade,800,Quercus,400,116.00,312.00,,,L8S2-L4Qu2,2,8
2010,Sireix,Shade,800,Fagus,800,114.33,307.00,,,L8S2-L8Fa2,2,9
2010,Sireix,Shade,800,Fagus,800,123.00,300.17,,,L8S2-L8Fa2,2,9
2010,Sireix,Shade,800,Quercus,800,116.00,319.00,,,L8S2-L8Qu2,2,10
2010,Sireix,Shade,800,Fagus,1200,119.50,,,,L8S2-L12Fa2,2,11
2010,Sireix,Shade,800,Fagus,1200,123.00,301.63,,,L8S2-L12Fa2,2,11
2010,Sireix,Shade,800,Quercus,1200,123.00,307.00,,,L8S2-L12Qu2,2,12
2010,Sireix,Shade,800,Fagus,400,114.75,300.17,,,L8S2-L4Fa3,2,13
2010,Sireix,Shade,800,Quercus,400,111.00,307.00,,,L8S2-L4Qu3,2,14
2010,Sireix,Shade,800,Quercus,400,116.00,319.00,,,L8S2-L4Qu3,2,14
2010,Sireix,Shade,800,Quercus,800,116.00,326.00,,,L8S2-L8Qu3,2,16
2010,Sireix,Shade,800,Fagus,1200,108.67,306.00,,,L8S2-L12Fa3,2,17
2010,Sireix,Shade,800,Quercus,1200,116.00,310.00,,,L8S2-L12Qu3,2,18
2010,Sireix,Shade,800,Fagus,400,113.50,307.83,,,L8S2-L4Fa4,2,19
2010,Sireix,Shade,800,Quercus,400,123.00,300.17,,,L8S2-L4Qu4,2,20
2010,Sireix,Shade,800,Fagus,800,114.33,306.00,,,L8S2-L8Fa4,2,21
2010,Sireix,Shade,800,Fagus,1200,114.33,301.00,,,L8S2-L12Fa4,2,23
2010,Sireix,Shade,800,Fagus,1200,114.33,291.00,,,L8S2-L12Fa4,2,23
2010,Sireix,Shade,800,Fagus,400,111.00,303.67,,,L8S3-L4Fa1,3,1
2010,Sireix,Shade,800,Quercus,400,116.00,314.00,,,L8S3-L4Qu1,3,2
2010,Sireix,Shade,800,Quercus,400,123.00,316.67,,,L8S3-L4Qu1,3,2
2010,Sireix,Shade,800,Fagus,800,111.00,307.71,,,L8S3-L8Fa1,3,3
2010,Sireix,Shade,800,Fagus,1200,113.50,291.00,,,L8S3-L12Fa1,3,5
2010,Sireix,Shade,800,Fagus,1200,111.00,300.17,,,L8S3-L12Fa1,3,5
2010,Sireix,Shade,800,Fagus,400,113.50,309.00,,,L8S3-L4Fa2,3,7
2010,Sireix,Shade,800,Fagus,400,111.00,299.00,,,L8S3-L4Fa2,3,7
2010,Sireix,Shade,800,Quercus,400,123.00,312.00,,,L8S3-L4Qu2,3,8
2010,Sireix,Shade,800,Fagus,800,114.33,306.00,,,L8S3-L8Fa2,3,9
2010,Sireix,Shade,800,Quercus,800,116.00,,,,L8S3-L8Qu2,3,10
2010,Sireix,Shade,800,Quercus,800,111.00,309.00,,,L8S3-L8Qu2,3,10
2010,Sireix,Shade,800,Fagus,1200,111.00,306.00,,,L8S3-L12Fa2,3,11
2010,Sireix,Shade,800,Quercus,1200,111.00,306.00,,,L8S3-L12Qu2,3,12
2010,Sireix,Shade,800,Quercus,1200,116.00,,,,L8S3-L12Qu2,3,12
2010,Sireix,Shade,800,Fagus,400,114.33,304.60,,,L8S3-L4Fa3,3,13
2010,Sireix,Shade,800,Fagus,400,114.33,306.00,,,L8S3-L4Fa3,3,13
2010,Sireix,Shade,800,Quercus,400,116.00,309.00,,,L8S3-L4Qu3,3,14
2010,Sireix,Shade,800,Fagus,800,114.33,307.00,,,L8S3-L8Fa3,3,15
2010,Sireix,Shade,800,Fagus,800,114.33,303.67,,,L8S3-L8Fa3,3,15
2010,Sireix,Shade,800,Fagus,1200,114.33,296.33,,,L8S3-L12Fa3,3,17
2010,Sireix,Shade,800,Fagus,1200,111.00,,,,L8S3-L12Fa3,3,17
2010,Sireix,Shade,800,Quercus,1200,123.00,302.50,,,L8S3-L12Qu3,3,18
2010,Sireix,Shade,800,Fagus,400,116.00,300.17,,,L8S3-L4Fa4,3,19
2010,Sireix,Shade,800,Fagus,800,116.00,302.50,,,L8S3-L8Fa4,3,21
2010,Sireix,Shade,800,Quercus,800,116.00,306.00,,,L8S3-L8Qu4,3,22
2010,Sireix,Shade,800,Fagus,1200,114.33,300.17,,,L8S3-L12Fa4,3,23
2010,Sireix,Shade,800,Quercus,1200,123.00,313.17,,,L8S3-L12Qu4,3,24
2010,Sireix,Shade,800,Quercus,1200,111.00,309.00,,,L8S3-L12Qu4,3,24
2010,Sireix,Shade,800,Fagus,400,114.33,306.00,,,L8S4-L4Fa1,4,1
2010,Sireix,Shade,800,Fagus,800,111.00,,,,L8S4-L8Fa1,4,3
2010,Sireix,Shade,800,Fagus,800,116.00,291.10,,,L8S4-L8Fa1,4,3
2010,Sireix,Shade,800,Quercus,800,123.00,,,,L8S4-L8Qu1,4,4
2010,Sireix,Shade,800,Fagus,1200,111.00,,,,L8S4-L12Fa1,4,5
2010,Sireix,Shade,800,Fagus,400,114.75,303.67,,,L8S4-L4Fa2,4,7
2010,Sireix,Shade,800,Fagus,800,123.00,,,,L8S4-L8Fa2,4,9
2010,Sireix,Shade,800,Quercus,800,123.00,309.00,,,L8S4-L8Qu2,4,10
2010,Sireix,Shade,800,Fagus,1200,111.00,301.00,,,L8S4-L12Fa2,4,11
2010,Sireix,Shade,800,Fagus,400,114.75,308.00,,,L8S4-L4Fa3,4,13
2010,Sireix,Shade,800,Quercus,400,123.00,302.11,,,L8S4-L4Qu3,4,14
2010,Sireix,Shade,800,Fagus,800,111.00,291.33,,,L8S4-L8Fa3,4,15
2010,Sireix,Shade,800,Quercus,800,111.00,,,,L8S4-L8Qu3,4,16
2010,Sireix,Shade,800,Fagus,1200,111.00,294.79,,,L8S4-L12Fa3,4,17
2010,Sireix,Shade,800,Fagus,1200,113.50,302.50,,,L8S4-L12Fa3,4,17
2010,Sireix,Shade,800,Quercus,1200,111.00,306.00,,,L8S4-L12Qu3,4,18
2010,Sireix,Shade,800,Quercus,1200,147.00,,,,L8S4-L12Qu3,4,18
2010,Sireix,Shade,800,Quercus,400,116.00,310.67,,,L8S4-L4Qu4,4,20
2010,Sireix,Shade,800,Fagus,800,114.33,308.92,,,L8S4-L8Fa4,4,21
2010,Sireix,Shade,800,Fagus,800,114.33,299.00,,,L8S4-L8Fa4,4,21
2010,Sireix,Shade,800,Quercus,800,116.00,319.00,,,L8S4-L8Qu4,4,22
2010,Sireix,Gap,800,Fagus,400,116.00,293.67,,,L8S5-L4Fa1,5,1
2010,Sireix,Gap,800,Quercus,400,111.00,,,,L8S5-L4Qu1,5,2
2010,Sireix,Gap,800,Fagus,800,131.00,302.50,,,L8S5-L8Fa1,5,3
2010,Sireix,Gap,800,Quercus,800,123.00,300.29,,,L8S5-L8Qu1,5,4
2010,Sireix,Gap,800,Quercus,1200,123.00,295.08,,,L8S5-L12Qu1,5,6
2010,Sireix,Gap,800,Fagus,400,123.00,306.00,,,L8S5-L4Fa2,5,7
2010,Sireix,Gap,800,Quercus,400,123.00,,,,L8S5-L4Qu2,5,8
